plot,abbr,layer,cover,voucher,comment,history
rk00,alch mont,hl,+,,,
rk00,anth odor,hl,2b,,,
rk00,astr majo majo,hl,+,,,
rk00,beto offi offi,hl,+,,,
rk00,camp patu,hl,+,,,
rk00,care pall,hl,2a,,,
rk00,care pani,hl,2a,,,
rk00,caru carv,hl,1,,,
rk00,cent jace jace,hl,+,,,
rk00,cera holo,hl,+,,,
rk00,colc autu,hl,1,,,
rk00,crep bien,hl,+,,,
rk00,crep moll succ,hl,+,,,
rk00,cruc laev,hl,+,,,
rk00,dact glom glom,hl,1,,,
rk00,dact maja slat,hl,+,,,
rk00,fest prat prat,hl,1,,,
rk00,fest rubr slat,hl,1,,,
rk00,gali albu,hl,+,,,
rk00,hera spho spho,hl,+,,,
rk00,holc lana,hl,+,,,
rk00,lath prat prat,hl,+,,,
rk00,leon hisp slat,hl,+,,,
rk00,lotu corn,hl,+,,,
rk00,luzu camp,hl,+,,,
rk00,moli caer aggr,hl,1,M. caerulea,,
rk00,pimp majo majo,hl,+,,,
rk00,plan lanc,hl,2b,,,
rk00,ranu acri acri,hl,+,,,
rk00,ranu nemo,hl,+,,,
rk00,rhin alec alec,hl,+,,,
rk00,rume acet osa,hl,+,,,
rk00,trif prat prat,hl,1,,,
rk00,tris flav flav,hl,2b,,,
rk00,trol euro,hl,1,,,
rk00,vero cham cham,hl,+,,,
rk00,vici crac,hl,+,,,
rk01,abie alba,hl,+,,,
rk01,acer pseu,hl,+,,,
rk01,acon lyco vulp,hl,+,,,
rk01,acon vari vari,hl,1,,,
rk01,aden alpi,hl,1,,,
rk01,ajug rept,hl,+,,,
rk01,ange sylv sylv,hl,+,,,
rk01,anth ramo,hl,+,,,
rk01,apos foet,hl,1,,,
rk01,aspl viri,hl,+,,,
rk01,athy fili,hl,+,,,
rk01,bell mich,hl,+,,,
rk01,buph sali,hl,+,,,
rk01,cala vari,hl,3,,,
rk01,camp coch,hl,+,,,
rk01,camp rotu aggr,hl,+,,C. rotundifolia,
rk01,card defl viri,hl,1,,,
rk01,card enne,hl,r,,,
rk01,care alba,hl,2a,,,
rk01,care brac,hl,+,,,
rk01,care digi,hl,+,,,
rk01,conv maja maja,hl,+,,,
rk01,cyan mont,hl,+,,,
rk01,cycl purp,hl,1,,,
