plot,abbr,layer,cover,voucher,comment,history
wl06,lili mart,hl,+,,,
wl06,list ovat,hl,r,,,
wl06,meli nuta,hl,+,,,
wl06,merc pere,hl,+,,,
wl06,pari quad,hl,+,,,
wl06,pice abie,hl,+,,,
wl06,poly mult,hl,1,,,
wl06,pren purp,hl,+,,,
wl06,pulm offi,hl,+,,,
wl06,rosa pend,hl,+,,,
wl06,rubu caes,hl,r,,,
wl06,sorb aucu aucu,hl,+,,,
wl06,symp tube slat,hl,+,,,
wl06,vinc mino,hl,2a,,,
wl06,viol rivi,hl,+,,,
wl06,acer pseu,sl,+,,,
wl06,berb vulg,sl,1,,,
wl06,carp betu,sl,+,,,
wl06,corn sang slat,sl,1,,,
wl06,cory avel,sl,2b,,,
wl06,crat mono,sl,+,,,
wl06,fagu sylv,sl,1,,,
wl06,loni xylo,sl,+,,,
wl06,malu dome,sl,r,,,
wl06,tili plat,sl,+,,,
wl06,crat mono,tl1,1,,,
wl06,frax exce,tl1,2a,,,
wl06,quer robu,tl1,3,,,
wl06,tili plat,tl1,2a,,,
wl06,carp betu,tl2,2b,,,
wl06,crat mono,tl2,+,,,
wl06,frax exce,tl2,1,,,
wl06,quer robu,tl2,2a,,,
wl06,tili plat,tl2,1,,,
