plot,cov,t1cov,t2cov,scov,hcov,mcov,htl1,htl2,hsl,hhl1,hhl2,plsx,plsy,expo,slope,rock,bare,stones,date,latitude,longitude,accuracy,alliance,association,soil,comment,location,observer
wix01,,,,,,,,,,,,,,,,,,,,47.726151,13.557787,10,Cephalanthero-Fagenion,,,planned,Wirlingwand,R. Kaiser
wix02,,,,,,,,,,,,,,,,,,,,47.726933,13.560886,10,Cephalanthero-Fagenion,,,planned,Wirlingwand,R. Kaiser
wix03,,,,,,,,,,,,,,,,,,,,47.727377,13.561233,10,Cephalanthero-Fagenion,,,planned,Wirlingwand,R. Kaiser
wix04,,,,,,,,,,,,,,,,,,,,47.728069,13.561213,10,Cephalanthero-Fagenion,,,planned,Wirlingwand,R. Kaiser
wix05,,,,,,,,,,,,,,,,,,,,47.728514,13.561134,10,Cephalanthero-Fagenion,,,planned,Wirlingwand,R. Kaiser
wix06,,,,,,,,,,,,,,,,,,,,47.728654,13.559382,10,Cephalanthero-Fagenion,,,planned,Wirlingwand,R. Kaiser
wix07,,,,,,,,,,,,,,,,,,,,47.728339,13.559131,10,Cephalanthero-Fagenion,,,planned,Wirlingwand,R. Kaiser
wix08,,,,,,,,,,,,,,,,,,,,47.729719,13.559194,10,Cephalanthero-Fagenion,,,planned,Wirlingwand,R. Kaiser
