"plot";"abbr";"layer";"cov";"voucher";"comment";"history"
"H3-09";"anth vuln alpi";"hl";3;;;" | Changed anth vuln alpe To anth vuln alpi 2012-11-27 18:47:00"
"H3-09";"bell mich";"hl";3;;;" | Changed aste bell To bell mich 2012-11-27 18:47:03"
"H3-09";"briz medi";"hl";3;;;
"H3-09";"buph sali";"hl";2;;;
"H3-09";"card defl viri";"hl";3;;;" | Changed card defl defl To card defl viri 2012-11-27 18:47:01"
"H3-09";"care ferr";"hl";2;;;
"H3-09";"care firm";"hl";3;;;
"H3-09";"care flac";"hl";3;;;
"H3-09";"care pani";"hl";3;;;
"H3-09";"care sylv";"hl";2;;;
"H3-09";"carl acau acau";"hl";3;;;
"H3-09";"caru carv";"hl";2;;;
"H3-09";"clin alpi alpi";"hl";3;;;" | Changed cala alpi To clin alpi alpi 2012-11-27 18:47:01"
"H3-09";"crep aure aure";"hl";3;;;" | Changed crep aure To crep aure aure 2012-11-27 18:47:04"
"H3-09";"dact glom glom";"hl";3;;;" | Changed dact glom To dact glom glom 2012-11-27 18:46:56"
"H3-09";"euph cypa";"hl";3;;;
"H3-09";"gali anis";"hl";2;;;
"H3-09";"gent clus clus";"hl";2;;;" | Changed gent clus To gent clus clus 2012-11-27 18:46:59"
"H3-09";"gent vern vern";"hl";2;;;
"H3-09";"heli numm gran";"hl";2;;;
"H3-09";"hipp como";"hl";4;;;
"H3-09";"homo alpi";"hl";3;;;
"H3-09";"leon hisp hyos";"hl";2;;;
"H3-09";"pers vivi";"hl";3;;;" | Changed poly vivi To pers vivi 2012-11-27 18:46:56"
"H3-09";"plan lanc";"hl";3;;;
"H3-09";"plan medi";"hl";4;;;
"H3-09";"poa alpi";"hl";3;;;
"H3-09";"poly amar ella";"hl";2;;;" | Changed poly amar To poly amar ella 2012-11-27 18:46:56"
"H3-09";"poly cham";"hl";4;;;
"H3-09";"prim elat";"hl";2;;;" | Changed prim elat elat To prim elat 2012-11-27 18:47:00"
"H3-09";"prim fari";"hl";3;;;
"H3-09";"rhin mino";"hl";2;;;
"H3-09";"scab luci luci";"hl";2;;;
"H3-09";"sela sela";"hl";2;;;
"H3-09";"sesl caer";"hl";3;;;" | Changed sesl albi To sesl caer 2012-11-27 18:46:58"
"H3-09";"sold alpi";"hl";3;;;
"H3-09";"tara sect rude";"hl";1;;;
"H3-09";"thym prae poly";"hl";2;;;
"H3-09";"trif prat prat";"hl";3;;;" | Changed trif prat To trif prat prat 2012-11-27 18:46:57"
"H3-10";"achi mill";"hl";3;;;
"H3-10";"alch spec ies";"hl";3;;;" | Changed alch vulg To alch spec ies 2012-11-27 18:46:55"
"H3-10";"bisc laev laev";"hl";3;;;
"H3-10";"briz medi";"hl";4;;;
"H3-10";"camp sche";"hl";2;;;
"H3-10";"care flac";"hl";3;;;
"H3-10";"care pall";"hl";2;;;
"H3-10";"care pani";"hl";3;;;
"H3-10";"care sylv";"hl";3;;;
"H3-10";"caru carv";"hl";3;;;
"H3-10";"cent jace jace";"hl";3;;;
"H3-10";"cyno cris";"hl";4;;;
"H3-10";"dact glom glom";"hl";5;;;" | Changed dact glom To dact glom glom 2012-11-27 18:46:56"
"H3-10";"euph cypa";"hl";5;;;
"H3-10";"fest prat prat";"hl";4;;;
"H3-10";"fest rubr rubr";"hl";5;;;
"H3-10";"gali albu";"hl";3;;;
"H3-10";"hype macu";"hl";4;;;
"H3-10";"leon hisp hisp";"hl";3;;;
"H3-10";"lotu corn corn";"hl";3;;;
"H3-10";"pers vivi";"hl";3;;;" | Changed poly vivi To pers vivi 2012-11-27 18:46:56"
"H3-10";"phle prat";"hl";2;;;" | Changed phle prat prat To phle prat 2012-11-27 18:47:00"
"H3-10";"pimp majo slat";"hl";3;;;" | Changed pimp majo To pimp majo slat 2012-11-27 18:46:56"
"H3-10";"plan lanc";"hl";4;;;
"H3-10";"plan medi";"hl";3;;;
"H3-10";"poly amar ella";"hl";2;;;" | Changed poly amar To poly amar ella 2012-11-27 18:46:56"
"H3-10";"poly cham";"hl";2;;;
"H3-10";"pote erec";"hl";3;;;
"H3-10";"prim elat";"hl";3;;;" | Changed prim elat elat To prim elat 2012-11-27 18:47:00"
"H3-10";"ranu acri acri";"hl";3;;;
"H3-10";"ranu mont";"hl";2;;;
"H3-10";"rhin mino";"hl";3;;;
"H3-10";"rume acet osa";"hl";2;;;" | Changed rume acet To rume acet osa 2012-11-27 18:47:02"
"H3-10";"sile vulg vulg";"hl";2;;;
"H3-10";"sold alpi";"hl";3;;;
"H3-10";"tara sect alpi";"hl";2;;;
"H3-10";"tara sect rude";"hl";3;;;
"H3-10";"trif prat prat";"hl";3;;;" | Changed trif prat To trif prat prat 2012-11-27 18:46:57"
"H3-10";"trif repe repe";"hl";3;;;
"H3-10";"vero cham cham";"hl";3;;;
"H4-01";"acer pseu";"hl";2;;;
"H4-01";"achi mill";"hl";3;;;
"H4-01";"ajug rept";"hl";2;;;
"H4-01";"alch spec ies";"hl";4;;;" | Changed alch vulg To alch spec ies 2012-11-27 18:46:55"
"H4-01";"anth odor";"hl";3;;;
"H4-01";"apos foet";"hl";3;;;
"H4-01";"bell mich";"hl";2;;;" | Changed aste bell To bell mich 2012-11-27 18:47:03"
"H4-01";"care digi";"hl";5;"2009-0007";;
"H4-01";"care flac";"hl";3;;;
"H4-01";"care pani";"hl";3;;;
"H4-01";"carl acau acau";"hl";3;;;
"H4-01";"clin alpi alpi";"hl";3;;;" | Changed cala alpi To clin alpi alpi 2012-11-27 18:47:01"
"H4-01";"crep aure aure";"hl";3;;;" | Changed crep aure To crep aure aure 2012-11-27 18:47:04"
"H4-01";"croc albi";"hl";3;;;
"H4-01";"dact macu slat";"hl";2;;;" | Changed dact macu fuch To dact macu slat 2012-11-27 18:47:00"
"H4-01";"desc cesp";"hl";3;;;
"H4-01";"fest rubr rubr";"hl";2;;;
"H4-01";"gent pann";"hl";1;;;
"H4-01";"gent vern vern";"hl";2;;;
"H4-01";"heli numm glab";"hl";4;"2009-0003";;
"H4-01";"hipp como";"hl";4;;;
"H4-01";"homo alpi";"hl";3;;;
"H4-01";"hype macu";"hl";3;;;
"H4-01";"lotu corn corn";"hl";3;;;
"H4-01";"luzu sylv sylv";"hl";2;;;" | Changed luzu sylv To luzu sylv sylv 2012-11-27 18:47:05"
"H4-01";"myos alpe";"hl";2;;;
"H4-01";"orig vulg";"hl";3;;;
"H4-01";"pice abie";"hl";1;;;
"H4-01";"poa alpi";"hl";3;;;
"H4-01";"poly alpe alpe";"hl";2;"2009-0004";;" | Changed poly alpe To poly alpe alpe 2012-11-27 18:47:05"
"H4-01";"poly cham";"hl";3;;;
"H4-01";"pote erec";"hl";3;;;
"H4-01";"ranu mont";"hl";3;;;
"H4-01";"trol euro";"hl";4;;;
"H4-01";"vera albu slat";"hl";1;;;" | Changed vera albu To vera albu slat 2012-11-27 18:47:05"
"H4-01";"vero cham cham";"hl";3;;;
"H4-02";"achi mill";"hl";2;;;
"H4-02";"ajug rept";"hl";2;;;
"H4-02";"alch spec ies";"hl";3;;;" | Changed alch vulg To alch spec ies 2012-11-27 18:46:55"
"H4-02";"anth odor";"hl";3;;;
"H4-02";"arab cili";"hl";3;"2009-0001";;
"H4-02";"bell mich";"hl";3;;;" | Changed aste bell To bell mich 2012-11-27 18:47:03"
"H4-02";"briz medi";"hl";3;;;
"H4-02";"care digi";"hl";5;;;
"H4-02";"care flac";"hl";6;;;
"H4-02";"care pani";"hl";3;;;
"H4-02";"care sylv";"hl";2;;;
"H4-02";"carl acau acau";"hl";2;;;
"H4-02";"clin alpi alpi";"hl";4;;;" | Changed cala alpi To clin alpi alpi 2012-11-27 18:47:01"
"H4-02";"croc albi";"hl";3;;;
"H4-02";"fest rubr rubr";"hl";3;;;
"H4-02";"gali anis";"hl";2;;;
"H4-02";"gent vern vern";"hl";3;;;
"H4-02";"geum riva";"hl";2;;;
"H4-02";"hier bifi";"hl";3;;;
"H4-02";"hier pilo ella";"hl";2;;;" | Changed hier pila To hier pilo ella 2012-11-27 18:46:58"
"H4-02";"hipp como";"hl";5;;;
"H4-02";"luzu sylv sylv";"hl";2;;;" | Changed luzu sylv To luzu sylv sylv 2012-11-27 18:47:05"
"H4-02";"myos alpe";"hl";3;"2009-0002";;
"H4-02";"plan lanc";"hl";3;;;
"H4-02";"plan medi";"hl";3;;;
"H4-02";"poa alpi";"hl";3;;;
"H4-02";"poa prat";"hl";2;;;
"H4-02";"poly alpe alpe";"hl";3;;;" | Changed poly alpe To poly alpe alpe 2012-11-27 18:47:05"
"H4-02";"pote erec";"hl";3;;;
"H4-02";"prim elat";"hl";2;;;" | Changed prim elat elat To prim elat 2012-11-27 18:47:00"
"H4-02";"ranu acri acri";"hl";2;;;
"H4-02";"sela sela";"hl";3;;;
"H4-02";"sold alpi";"hl";3;;;
"H4-02";"thym prae poly";"hl";5;;;
"H4-02";"tofi caly";"hl";2;;;
"H4-02";"trol euro";"hl";3;;;
"H4-02";"vera albu slat";"hl";2;;;" | Changed vera albu To vera albu slat 2012-11-27 18:47:05"
"H4-02";"vero alpi";"hl";2;;;
"H4-03";"achi mill";"hl";3;;;
"H4-03";"acon vari slat";"hl";1;;;" | Changed acon vari To acon vari slat 2012-11-27 18:47:05"
"H4-03";"aden alli";"hl";3;;;
"H4-03";"ajug rept";"hl";3;;;
"H4-03";"alch spec ies";"hl";3;;;" | Changed alch vulg To alch spec ies 2012-11-27 18:46:55"
"H4-03";"anem nemo";"hl";3;;;
"H4-03";"apos foet";"hl";3;;;
"H4-03";"bell mich";"hl";3;;;" | Changed aste bell To bell mich 2012-11-27 18:47:03"
"H4-03";"bisc laev laev";"hl";3;;;
"H4-03";"care ferr";"hl";3;;;
"H4-03";"care flac";"hl";3;;;
"H4-03";"care orni orni";"hl";4;;;
"H4-03";"care pani";"hl";3;;;
"H4-03";"carl acau acau";"hl";3;;;
"H4-03";"clin alpi alpi";"hl";4;;;" | Changed cala alpi To clin alpi alpi 2012-11-27 18:47:01"
"H4-03";"crep aure aure";"hl";3;;;" | Changed crep aure To crep aure aure 2012-11-27 18:47:04"
"H4-03";"croc albi";"hl";3;;;
"H4-03";"desc cesp";"hl";2;;;
"H4-03";"gali anis";"hl";2;;;
"H4-03";"geum riva";"hl";2;;;
"H4-03";"heli numm glab";"hl";5;;;
"H4-03";"hier bifi";"hl";3;;;
"H4-03";"hier lach";"hl";2;;;
"H4-03";"hier pilo ella";"hl";1;;;" | Changed hier pila To hier pilo ella 2012-11-27 18:46:58"
"H4-03";"homo alpi";"hl";3;;;
"H4-03";"pers vivi";"hl";3;;;" | Changed poly vivi To pers vivi 2012-11-27 18:46:56"
"H4-03";"phyt orbi";"hl";3;;;
"H4-03";"pice abie";"hl";1;;;
"H4-03";"plan lanc";"hl";3;;;
"H4-03";"poa alpi";"hl";3;;;
"H4-03";"poly alpe alpe";"hl";3;;;" | Changed poly alpe To poly alpe alpe 2012-11-27 18:47:05"
"H4-03";"poly cham";"hl";4;;;
"H4-03";"pote aure";"hl";2;;;
"H4-03";"pote erec";"hl";3;;;
"H4-03";"prim elat";"hl";2;;;" | Changed prim elat elat To prim elat 2012-11-27 18:47:00"
"H4-03";"ranu mont";"hl";3;;;
"H4-03";"tofi caly";"hl";2;;;
"H4-03";"trol euro";"hl";2;;;
"H4-03";"vera albu slat";"hl";3;;;" | Changed vera albu To vera albu slat 2012-11-27 18:47:05"
"H4-03";"vero cham cham";"hl";3;;;
"H4-04";"acer pseu";"hl";1;;;
"H4-04";"achi mill";"hl";3;;;
"H4-04";"aden alli";"hl";4;;;
"H4-04";"ajug rept";"hl";3;;;
"H4-04";"alch spec ies";"hl";4;;;" | Changed alch vulg To alch spec ies 2012-11-27 18:46:55"
"H4-04";"apos foet";"hl";4;;;
"H4-04";"bell mich";"hl";3;;;" | Changed aste bell To bell mich 2012-11-27 18:47:03"
"H4-04";"card enne";"hl";4;;;" | Changed dent enne To card enne 2012-11-27 18:47:06"
"H4-04";"care digi";"hl";3;;;
"H4-04";"care flac";"hl";3;;;
"H4-04";"clin alpi alpi";"hl";3;;;" | Changed cala alpi To clin alpi alpi 2012-11-27 18:47:01"
"H4-04";"croc albi";"hl";3;;;
"H4-04";"dact glom glom";"hl";4;;;" | Changed dact glom To dact glom glom 2012-11-27 18:46:56"
"H4-04";"fest rubr rubr";"hl";3;;;
"H4-04";"gera sylv";"hl";4;;;
"H4-04";"geum riva";"hl";3;;;
"H4-04";"homo alpi";"hl";3;;;
"H4-04";"hype macu";"hl";4;;;
"H4-04";"leon hisp hisp";"hl";3;;;
"H4-04";"lotu corn corn";"hl";2;;;
"H4-04";"luzu sylv sylv";"hl";6;;;" | Changed luzu sylv To luzu sylv sylv 2012-11-27 18:47:05"
"H4-04";"plan lanc";"hl";3;;;
"H4-04";"poly cham";"hl";3;;;
"H4-04";"pote erec";"hl";3;;;
"H4-04";"ranu acon";"hl";4;;;
"H4-04";"ranu mont";"hl";2;;;
"H4-04";"rhin glac";"hl";2;;;
"H4-04";"trif prat prat";"hl";3;;;" | Changed trif prat To trif prat prat 2012-11-27 18:46:57"
"H4-04";"trol euro";"hl";4;;;
"H4-04";"vera albu slat";"hl";5;;;" | Changed vera albu To vera albu slat 2012-11-27 18:47:05"
"H4-04";"vero cham cham";"hl";3;;;
"H4-04";"viol bifl";"hl";3;;;
"H4-04";"will stip stip";"hl";3;;;" | Changed will stip To will stip stip 2012-11-27 18:47:06"
"H4-05";"acer pseu";"hl";1;;;
"H4-05";"achi mill";"hl";3;;;
"H4-05";"alch spec ies";"hl";2;;;" | Changed alch vulg To alch spec ies 2012-11-27 18:46:55"
"H4-05";"anth odor";"hl";3;;;
"H4-05";"anth vuln alpi";"hl";5;;;" | Changed anth vuln alpe To anth vuln alpi 2012-11-27 18:47:00"
"H4-05";"apos foet";"hl";2;;;
"H4-05";"bell mich";"hl";3;;;" | Changed aste bell To bell mich 2012-11-27 18:47:03"
"H4-05";"bisc laev laev";"hl";3;;;
"H4-05";"camp sche";"hl";2;;;
"H4-05";"care ferr";"hl";2;;;
"H4-05";"care flac";"hl";2;;;
"H4-05";"care orni orni";"hl";4;;;
"H4-05";"care pani";"hl";3;;;
"H4-05";"carl acau acau";"hl";3;;;
"H4-05";"clin alpi alpi";"hl";3;;;" | Changed cala alpi To clin alpi alpi 2012-11-27 18:47:01"
"H4-05";"croc albi";"hl";3;;;
"H4-05";"dact glom glom";"hl";3;;;" | Changed dact glom To dact glom glom 2012-11-27 18:46:56"
"H4-05";"gali anis";"hl";3;;;
"H4-05";"gent clus clus";"hl";2;;;" | Changed gent clus To gent clus clus 2012-11-27 18:46:59"
"H4-05";"gent vern vern";"hl";2;;;
"H4-05";"geum riva";"hl";2;;;
"H4-05";"heli numm glab";"hl";4;;;
"H4-05";"hier bifi";"hl";3;;;
"H4-05";"homo alpi";"hl";3;;;
"H4-05";"leon hisp hisp";"hl";2;;;
"H4-05";"list ovat";"hl";2;;;
"H4-05";"lotu corn corn";"hl";2;;;
"H4-05";"luzu camp";"hl";1;"2009-0006";;
"H4-05";"luzu pilo";"hl";2;;;
"H4-05";"phle rhae";"hl";2;;;
"H4-05";"phyt orbi";"hl";3;;;
"H4-05";"plan medi";"hl";4;;;
"H4-05";"poa alpi";"hl";2;;;
"H4-05";"poly alpe alpe";"hl";3;;;" | Changed poly alpe To poly alpe alpe 2012-11-27 18:47:05"
"H4-05";"poly cham";"hl";3;;;
"H4-05";"prim elat";"hl";3;;;" | Changed prim elat elat To prim elat 2012-11-27 18:47:00"
"H4-05";"trif repe repe";"hl";2;;;
"H4-05";"trol euro";"hl";3;;;
"H4-05";"vera albu slat";"hl";4;;;" | Changed vera albu To vera albu slat 2012-11-27 18:47:05"
"H4-06";"acer pseu";"hl";3;;;
"H4-06";"ajug rept";"hl";3;;;
"H4-06";"alch spec ies";"hl";2;;;" | Changed alch vulg To alch spec ies 2012-11-27 18:46:55"
"H4-06";"apos foet";"hl";3;;;
"H4-06";"bell mich";"hl";3;;;" | Changed aste bell To bell mich 2012-11-27 18:47:03"
"H4-06";"bisc laev laev";"hl";2;;;
"H4-06";"card enne";"hl";2;;;" | Changed dent enne To card enne 2012-11-27 18:47:06"
"H4-06";"care digi";"hl";3;;;
"H4-06";"care ferr";"hl";3;;;
"H4-06";"care flac";"hl";3;;;
"H4-06";"croc albi";"hl";3;;;
"H4-06";"fest rubr rubr";"hl";3;;;
"H4-06";"gent ascl";"hl";3;;;
"H4-06";"gent pann";"hl";3;;;
"H4-06";"gera sylv";"hl";4;;;
"H4-06";"hier bifi";"hl";3;;;
"H4-06";"hier muro";"hl";2;;;
"H4-06";"homo alpi";"hl";4;;;
"H4-06";"hype macu";"hl";3;;;
"H4-06";"luzu sylv sylv";"hl";5;;;" | Changed luzu sylv To luzu sylv sylv 2012-11-27 18:47:05"
"H4-06";"merc pere";"hl";2;;;
"H4-06";"poly cham";"hl";3;;;
"H4-06";"pote erec";"hl";2;;;
"H4-06";"ranu nemo";"hl";2;;;
"H4-06";"rubu idae";"hl";3;;;
"H4-06";"sesl caer";"hl";3;;;" | Changed sesl albi To sesl caer 2012-11-27 18:46:58"
"H4-06";"soli virg virg";"hl";3;;;" | Changed soli virg To soli virg virg 2012-11-27 18:47:06"
"H4-06";"sorb aucu aucu";"hl";2;;;
"H4-06";"trol euro";"hl";3;;;
"H4-06";"vacc myrt";"hl";8;;;
"H4-06";"vale trip";"hl";3;;;
"H4-06";"vera albu slat";"hl";4;;;" | Changed vera albu To vera albu slat 2012-11-27 18:47:05"
"H4-06";"viol bifl";"hl";2;;;
"H4-07";"anem nemo";"hl";2;;;
"H4-07";"apos foet";"hl";4;;;
"H4-07";"bell mich";"hl";3;;;" | Changed aste bell To bell mich 2012-11-27 18:47:03"
"H4-07";"bisc laev laev";"hl";3;;;
"H4-07";"cala vari";"hl";2;;;
"H4-07";"care ferr";"hl";2;;;
"H4-07";"care flac";"hl";3;;;
"H4-07";"carl acau acau";"hl";3;;;
"H4-07";"clin alpi alpi";"hl";3;;;" | Changed cala alpi To clin alpi alpi 2012-11-27 18:47:01"
"H4-07";"crep aure aure";"hl";3;;;" | Changed crep aure To crep aure aure 2012-11-27 18:47:04"
"H4-07";"croc albi";"hl";3;;;
"H4-07";"eric carn";"hl";3;;;
"H4-07";"gent clus clus";"hl";2;;;" | Changed gent clus To gent clus clus 2012-11-27 18:46:59"
"H4-07";"gera sylv";"hl";2;;;
"H4-07";"heli numm glab";"hl";4;;;
"H4-07";"hier vill";"hl";1;;;
"H4-07";"hipp como";"hl";3;;;
"H4-07";"homo alpi";"hl";3;;;
"H4-07";"leon hisp hisp";"hl";2;;;
"H4-07";"lotu corn corn";"hl";3;;;
"H4-07";"luzu sylv sylv";"hl";3;;;" | Changed luzu sylv To luzu sylv sylv 2012-11-27 18:47:05"
"H4-07";"moli caer";"hl";2;;;
"H4-07";"phyt orbi";"hl";3;;;
"H4-07";"pice abie";"hl";1;;;
"H4-07";"ping alpi";"hl";1;;;
"H4-07";"poly alpe alpe";"hl";3;;;" | Changed poly alpe To poly alpe alpe 2012-11-27 18:47:05"
"H4-07";"poly cham";"hl";3;;;
"H4-07";"pote erec";"hl";3;;;
"H4-07";"ranu mont";"hl";3;;;
"H4-07";"sesl caer";"hl";3;;;" | Changed sesl albi To sesl caer 2012-11-27 18:46:58"
"H4-07";"sold alpi";"hl";4;;;
"H4-07";"tofi caly";"hl";3;;;
"H4-07";"trol euro";"hl";3;;;
"H4-07";"vacc myrt";"hl";2;;;
"H4-08";"acer pseu";"hl";2;;;
"H4-08";"ajug rept";"hl";2;;;
"H4-08";"alch stra";"hl";2;;;
"H4-08";"apos foet";"hl";3;;;
"H4-08";"bell mich";"hl";3;;;" | Changed aste bell To bell mich 2012-11-27 18:47:03"
"H4-08";"bisc laev laev";"hl";4;;;
"H4-08";"care cary";"hl";2;;;
"H4-08";"care eric";"hl";3;"2009-0008";;
"H4-08";"care ferr";"hl";3;;;
"H4-08";"care flac";"hl";4;;;
"H4-08";"care pani";"hl";3;;;
"H4-08";"carl acau acau";"hl";2;;;
"H4-08";"clin alpi alpi";"hl";4;;;" | Changed cala alpi To clin alpi alpi 2012-11-27 18:47:01"
"H4-08";"croc albi";"hl";3;;;
"H4-08";"gali anis";"hl";3;;;
"H4-08";"gent clus clus";"hl";3;;;" | Changed gent clus To gent clus clus 2012-11-27 18:46:59"
"H4-08";"heli numm glab";"hl";6;;;
"H4-08";"hier bifi";"hl";3;;;
"H4-08";"hipp como";"hl";4;;;
"H4-08";"homo alpi";"hl";3;;;
"H4-08";"leon hisp hisp";"hl";3;;;
"H4-08";"lotu corn corn";"hl";2;;;
"H4-08";"merc pere";"hl";2;;;
"H4-08";"pers vivi";"hl";3;;;" | Changed poly vivi To pers vivi 2012-11-27 18:46:56"
"H4-08";"phyt orbi";"hl";3;;;
"H4-08";"plan lanc";"hl";2;;;
"H4-08";"plan medi";"hl";2;;;
"H4-08";"poly amar brac";"hl";3;;;
"H4-08";"poly cham";"hl";5;;;
"H4-08";"pote aure";"hl";3;;;
"H4-08";"pote erec";"hl";3;;;
"H4-08";"prim elat";"hl";2;;;" | Changed prim elat elat To prim elat 2012-11-27 18:47:00"
"H4-08";"ranu mont";"hl";2;;;
"H4-08";"ranu nemo";"hl";3;;;
"H4-08";"sela sela";"hl";1;;;
"H4-08";"sesl caer";"hl";1;;;" | Changed sesl albi To sesl caer 2012-11-27 18:46:58"
"H4-08";"sold alpi";"hl";1;;;
"H4-08";"thes alpi";"hl";3;;;
"H4-08";"tofi caly";"hl";3;;;
"H4-08";"trol euro";"hl";2;;;
"H4-08";"vera albu slat";"hl";2;;;" | Changed vera albu To vera albu slat 2012-11-27 18:47:05"
"H4-08";"vero aphy";"hl";3;;;
"H4-08";"viol bifl";"hl";2;;;
"H4-09";"acer pseu";"hl";4;;;
"H4-09";"acon vari slat";"hl";3;;;" | Changed acon vari To acon vari slat 2012-11-27 18:47:05"
"H4-09";"alch spec ies";"hl";3;;;" | Changed alch vulg To alch spec ies 2012-11-27 18:46:55"
"H4-09";"anth odor";"hl";3;;;
"H4-09";"apos foet";"hl";5;;;
"H4-09";"cala vari";"hl";2;;;
"H4-09";"camp sche";"hl";2;;;
"H4-09";"care ferr";"hl";4;;;
"H4-09";"care orni orni";"hl";3;;;
"H4-09";"carl acau acau";"hl";2;;;
"H4-09";"croc albi";"hl";3;;;
"H4-09";"desc cesp";"hl";3;;;
"H4-09";"eric carn";"hl";3;;;
"H4-09";"fest rubr rubr";"hl";3;;;
"H4-09";"frag vesc";"hl";2;;;
"H4-09";"gent pann";"hl";2;;;
"H4-09";"gent vern vern";"hl";2;;;
"H4-09";"geum riva";"hl";2;;;
"H4-09";"gymn cono cono";"hl";1;;;" | Changed gymn cono To gymn cono cono 2012-11-27 18:46:57"
"H4-09";"gymn dryo";"hl";1;;;
"H4-09";"heli numm glab";"hl";4;;;
"H4-09";"hier muro";"hl";2;;;
"H4-09";"homo alpi";"hl";3;;;
"H4-09";"hype macu";"hl";3;;;
"H4-09";"poly amar brac";"hl";3;;;
"H4-09";"poly cham";"hl";3;;;
"H4-09";"pote erec";"hl";3;;;
"H4-09";"ranu mont";"hl";3;;;
"H4-09";"rubu saxa";"hl";1;;;
"H4-09";"scab luci luci";"hl";3;;;
"H4-09";"sesl caer";"hl";3;;;" | Changed sesl albi To sesl caer 2012-11-27 18:46:58"
"H4-09";"sold alpi";"hl";2;;;
"H4-09";"thym prae poly";"hl";2;;;
"H4-09";"trif prat prat";"hl";2;;;" | Changed trif prat To trif prat prat 2012-11-27 18:46:57"
"H4-09";"trol euro";"hl";3;;;
"H4-09";"vacc myrt";"hl";6;;;
"H4-09";"vale trip";"hl";1;;;
"H4-09";"vera albu slat";"hl";3;;;" | Changed vera albu To vera albu slat 2012-11-27 18:47:05"
"H4-09";"viol bifl";"hl";3;;;
"H4-10";"acer pseu";"hl";2;;;
"H4-10";"ajug rept";"hl";3;;;
"H4-10";"alch spec ies";"hl";3;;;" | Changed alch vulg To alch spec ies 2012-11-27 18:46:55"
"H4-10";"anth odor";"hl";3;;;
"H4-10";"anth vuln alpi";"hl";3;;;" | Changed anth vuln alpe To anth vuln alpi 2012-11-27 18:47:00"
"H4-10";"apos foet";"hl";3;;;
"H4-10";"aste alpi";"hl";3;;;
"H4-10";"buph sali";"hl";2;;;
"H4-10";"camp sche";"hl";3;;;
"H4-10";"care digi";"hl";3;;;
"H4-10";"care ferr";"hl";5;;;
"H4-10";"care flac";"hl";4;;;
"H4-10";"clin alpi alpi";"hl";2;;;" | Changed cala alpi To clin alpi alpi 2012-11-27 18:47:01"
"H4-10";"dact glom glom";"hl";3;;;" | Changed dact glom To dact glom glom 2012-11-27 18:46:56"
"H4-10";"dact macu slat";"hl";3;;;" | Changed dact macu fuch To dact macu slat 2012-11-27 18:47:00"
"H4-10";"eric carn";"hl";3;;;
"H4-10";"euph offi rost";"hl";2;;;" | Changed euph rost mont To euph offi rost 2012-11-27 18:47:02"
"H4-10";"fest rubr rubr";"hl";3;;;
"H4-10";"gali anis";"hl";2;;;
"H4-10";"gent punc";"hl";2;;;
"H4-10";"gent vern vern";"hl";2;;;
"H4-10";"gera sylv";"hl";3;;;
"H4-10";"heli numm glab";"hl";4;;;
"H4-10";"hier muro";"hl";3;;;
"H4-10";"homo alpi";"hl";3;;;
"H4-10";"hype macu";"hl";3;;;
"H4-10";"knau maxi";"hl";2;;;" | Changed knau dips dips To knau maxi 2012-11-27 18:47:06"
"H4-10";"leon hisp hisp";"hl";3;;;
"H4-10";"lotu corn corn";"hl";2;;;
"H4-10";"phyt orbi";"hl";3;;;
"H4-10";"pice abie";"hl";1;;;
"H4-10";"poa alpi";"hl";2;;;
"H4-10";"poly amar brac";"hl";2;;;
"H4-10";"poly cham";"hl";4;;;
"H4-10";"pote aure";"hl";4;;;
"H4-10";"pote erec";"hl";3;;;
"H4-10";"prim elat";"hl";2;;;" | Changed prim elat elat To prim elat 2012-11-27 18:47:00"
"H4-10";"ranu nemo";"hl";3;;;
"H4-10";"rhin glac";"hl";3;;;
"H4-10";"rubu saxa";"hl";2;;;
"H4-10";"sesl caer";"hl";4;;;" | Changed sesl albi To sesl caer 2012-11-27 18:46:58"
"H4-10";"trol euro";"hl";5;;;
"H4-10";"vacc myrt";"hl";3;;;
"H4-10";"vera albu slat";"hl";3;;;" | Changed vera albu To vera albu slat 2012-11-27 18:47:05"
"H4-10";"viol bifl";"hl";3;;;
"H5-01";"achi mill";"hl";3;;;
"H5-01";"alch spec ies";"hl";8;;;" | Changed alch vulg To alch spec ies 2012-11-27 18:46:55"
"H5-01";"arab cili";"hl";1;;;
"H5-01";"bell pere";"hl";1;;;
"H5-01";"botr luna";"hl";1;;;
"H5-01";"card defl viri";"hl";3;;;" | Changed card defl defl To card defl viri 2012-11-27 18:47:01"
"H5-01";"care cary";"hl";2;"2009-0111";;
"H5-01";"care digi";"hl";4;"2009-0110";;
"H5-01";"carl acau acau";"hl";1;;;
"H5-01";"clin alpi alpi";"hl";5;;;" | Changed cala alpi To clin alpi alpi 2012-11-27 18:47:01"
"H5-01";"fest rubr rubr";"hl";3;;;
"H5-01";"gali anis";"hl";3;;;
"H5-01";"gent clus clus";"hl";1;;;" | Changed gent clus To gent clus clus 2012-11-27 18:46:59"
"H5-01";"gent vern vern";"hl";3;;;
"H5-01";"myos alpe";"hl";4;;;
"H5-01";"plat bifo";"hl";2;;;
"H5-01";"pote aure";"hl";1;;;
"H5-01";"pote erec";"hl";3;;;
"H5-01";"sene abro abro";"hl";4;;;" | Changed sene abro To sene abro abro 2012-11-27 18:47:07"
"H5-01";"sesl caer";"hl";2;;;" | Changed sesl albi To sesl caer 2012-11-27 18:46:58"
