plot,abbr,layer,cover,voucher,comment,history
ui01,achi mill aggr,hl,r,,,
ui01,agro capi,hl,r,,,
ui01,aren serp,hl,1,,,
ui01,brac pinn,hl,2a,,,
ui01,briz medi,hl,+,,,
ui01,cala epig,hl,r,,,
ui01,dact glom glom,hl,r,,,
ui01,drab vern,hl,r,,,
ui01,euph cypa,hl,1,,,
ui01,fest nigr cens,hl,1,,,
ui01,gali albu,hl,+,,,
ui01,hier pilo ella,hl,1,,,
ui01,knau arve arve,hl,+,,,
ui01,leon hisp hisp,hl,4,,,
ui01,lotu corn,hl,r,,,
ui01,onon repe proc,hl,1,,,
ui01,pinu sylv,hl,+,,,
ui01,plan lanc,hl,r,,,
ui01,poly como,hl,r,,,
ui01,prun vulg,hl,r,,,
ui01,sang mino mino,hl,1,,,
ui01,thym pule pule,hl,2m,,,
ui02,achi mill aggr,hl,1,,,
ui02,agro capi,hl,2b,,,
ui02,brac pinn,hl,3,,,
ui02,briz medi,hl,2a,,,
ui02,cala epig,hl,+,,,
ui02,camp patu patu,hl,+,,,
ui02,camp rapu rapu,hl,1,,,
ui02,camp rotu,hl,+,,,
ui02,care cary,hl,2a,,,
ui02,cent jace jace,hl,1,,,
ui02,clin vulg vulg,hl,1,,,
ui02,euph cypa,hl,1,,,
ui02,fest nigr cens,hl,1,,,
ui02,gali albu,hl,+,,,
ui02,hier pilo ella,hl,1,,,
ui02,hype perf,hl,r,,,
ui02,knau arve arve,hl,+,,,
ui02,leuc ircu,hl,1,,,
ui02,medi falc,hl,1,,,
ui02,onon repe proc,hl,1,,,
ui02,poly como,hl,r,,,
ui02,sang mino mino,hl,+,,,
ui02,sile nuta nuta,hl,1,,,
ui02,teuc cham,hl,+,,,
ui02,thym pule pule,hl,1,,,
ui02,trif medi medi,hl,2a,,,
