plot,abbr,layer,cov,voucher,comment,history
ga001,achi mill aggr,hl,+,,,
ga001,agro capi,hl,+,,,
ga001,alch mont,hl,+,,,
ga001,anth odor,hl,1,,,
ga001,bell pere,hl,+,,,
ga001,care pall,hl,+,,,
ga001,care sylv,hl,+,,,
ga001,caru carv,hl,+,,,
ga001,cent jace jace,hl,r,,,
ga001,cera holo,hl,+,,,
ga001,crep bien,hl,+,,,
ga001,cyno cris,hl,1,,,
ga001,dact glom glom,hl,1,,,
ga001,fest prat prat,hl,r,,,
ga001,fest rubr slat,hl,+,,,
ga001,gera sylv,hl,r,,,
ga001,hera spho spho,hl,+,,,
ga001,homa pube pube,hl,1,,,
ga001,knau arve arve,hl,r,,,
ga001,leon hisp hisp,hl,4,,,
ga001,leuc ircu,hl,r,,,
ga001,loli pere,hl,2b,,,
ga001,lotu corn,hl,+,,,
ga001,pimp majo majo,hl,+,,,
ga001,plan lanc,hl,1,,,
ga001,poa prat,hl,+,,,
ga001,prun vulg,hl,+,,,
ga001,ranu acri acri,hl,+,,,
ga001,ranu repe,hl,+,,,
ga001,rhin alec alec,hl,2a,,,
ga001,rume acet osa,hl,+,,,
ga001,tara sect rude,hl,r,,,
ga001,trag orie,hl,r,,,
ga001,trif prat prat,hl,+,,,
ga001,tris flav flav,hl,2b,,,
ga001,vero cham cham,hl,+,,,
ga001,vici crac,hl,+,,,
ga002,achi mill aggr,hl,+,,,
ga002,ajug rept,hl,+,,,
ga002,alch mont,hl,+,,,
ga002,anem nemo,hl,r,,,
ga002,anth odor,hl,1,,,
ga002,anth vuln slat,hl,r,,,
ga002,briz medi,hl,1,,,
ga002,care flac,hl,+,,,
ga002,care mont,hl,2b,,,
ga002,care orni orni,hl,1,2020-0015,,
ga002,care pall,hl,+,,,
ga002,care pani,hl,r,,,
ga002,cent jace jace,hl,+,,,
ga002,cera holo,hl,r,,,
ga002,cyno cris,hl,+,,,
ga002,dant decu decu,hl,r,,,
ga002,fest nigr cens,hl,1,,,
ga002,fest prat prat,hl,+,,,
ga002,homa pube pube,hl,1,,,
ga002,knau arve arve,hl,+,,,
ga002,lath prat prat,hl,+,,,
ga002,leon hisp hisp,hl,2b,,,
ga002,leuc ircu,hl,+,,,
ga002,lotu corn,hl,1,,,
ga002,luzu camp,hl,1,,,
ga002,lysi nemo,hl,r,,,
ga002,nard stri,hl,r,,,
ga002,pimp majo majo,hl,+,,,
ga002,plan lanc,hl,+,,,
ga002,poly amar ella,hl,1,2020-0016,,
ga002,pote erec,hl,1,,,
ga002,prim elat,hl,r,,,
ga002,ranu nemo,hl,+,,,
ga002,rhin mino,hl,r,,cf.,
ga002,rume acet osa,hl,r,,,
ga002,scab colu,hl,1,,,
ga002,thym pule pule,hl,1,,,
ga002,trag orie,hl,r,,,
ga002,trif prat prat,hl,+,,,
ga002,tris flav flav,hl,1,,,
ga002,vero cham cham,hl,+,,,
ga002,vici crac,hl,+,,,
ga002,viol cani rupp,hl,+,2020-0017,,
ga003,achi mill aggr,hl,+,,,
ga003,ajug rept,hl,r,,,
ga003,anth odor,hl,2a,,,
ga003,bell pere,hl,+,,,
ga003,care pall,hl,+,,,
ga003,care sylv,hl,1,,,
ga003,cera holo,hl,r,,,
ga003,cyno cris,hl,+,,,
ga003,dact glom glom,hl,+,,,
ga003,fest prat prat,hl,+,,,
ga003,fest rubr slat,hl,1,,,
ga003,gali albu,hl,r,,,
ga003,homa pube pube,hl,r,,,
ga003,knau arve arve,hl,1,,,
ga003,leon hisp hisp,hl,2a,,,
ga003,leuc ircu,hl,+,,,
ga003,loli pere,hl,2a,,,
ga003,lotu corn,hl,r,,,
ga003,luzu camp,hl,1,,,
ga003,pimp majo majo,hl,+,,,
ga003,plan lanc,hl,1,,,
ga003,poa triv,hl,+,,,
ga003,ranu acri acri,hl,1,,,
ga003,ranu repe,hl,+,,,
ga003,rhin alec alec,hl,r,,,
ga003,rume acet osa,hl,+,,,
ga003,rume obtu obtu,hl,r,,,
ga003,tara sect rude,hl,1,,,
ga003,trag orie,hl,r,,,
ga003,trif prat prat,hl,1,,,
ga003,trif repe repe,hl,+,,,
ga003,tris flav flav,hl,3,,,
ga003,vero cham cham,hl,+,,,
ga003,vici crac,hl,+,,,
ga004,achi mill aggr,hl,+,,,
ga004,ajug rept,hl,+,,,
ga004,alch mont,hl,+,,,
ga004,anth odor,hl,1,,,
ga004,arab hirs,hl,r,,cf.,
ga004,aren serp,hl,r,,,
ga004,care cary,hl,1,,,
ga004,care flac,hl,+,,,
ga004,care mont,hl,1,,,
ga004,care orni orni,hl,+,,cf. 2020-0013,
ga004,caru carv,hl,r,,,
ga004,cent jace jace,hl,r,,,
ga004,cent scab scab,hl,1,,,
ga004,dact glom glom,hl,+,,,
ga004,euph cypa,hl,1,,,
ga004,fest prat prat,hl,+,,,
ga004,gali albu,hl,r,,,
ga004,hera spho spho,hl,r,,,
ga004,homa pube pube,hl,+,,,
ga004,knau arve arve,hl,r,,,
ga004,lath prat prat,hl,+,,,
ga004,leon hisp hisp,hl,2b,,,
ga004,lotu corn,hl,+,,,
ga004,luzu camp,hl,r,,,
ga004,medi lupu,hl,1,,,
ga004,pimp majo majo,hl,+,,,
ga004,pimp saxi saxi,hl,r,,cf.,
ga004,plan lanc,hl,+,,,
ga004,poa prat,hl,r,,,
ga004,prun vulg,hl,+,,,
ga004,ranu acri acri,hl,+,,,
ga004,ranu mont,hl,1,,,
ga004,ranu nemo,hl,+,,,
ga004,ranu repe,hl,r,,,
ga004,rhin alec alec,hl,+,,,
ga004,rume acet osa,hl,+,,,
ga004,scab colu,hl,r,,,
ga004,sile vulg vulg,hl,1,,,
ga004,tara sect rude,hl,+,,,
ga004,trag orie,hl,+,,,
ga004,trif prat prat,hl,+,,,
ga004,tris flav flav,hl,1,,,
ga004,vero cham cham,hl,+,,,
ga004,vici crac,hl,+,,,
ga005,aego poda,hl,r,,,
ga005,alch mont,hl,+,,,
ga005,alop prat,hl,+,,,
ga005,anth odor,hl,1,,,
ga005,bell pere,hl,1,,,
ga005,cera holo,hl,r,,,
ga005,chae aure,hl,r,,,
ga005,dact glom glom,hl,+,,,
ga005,fest prat prat,hl,+,,,
ga005,fest rubr slat,hl,+,,,
ga005,hera spho spho,hl,2a,,,
ga005,leon hisp hisp,hl,+,,,
ga005,loli pere,hl,2a,,,
ga005,plan lanc,hl,+,,,
ga005,poa triv,hl,1,,,
ga005,ranu acri acri,hl,1,,,
ga005,ranu repe,hl,1,,,
ga005,rume acet osa,hl,1,,,
ga005,rume obtu obtu,hl,r,,,
ga005,sile dioi,hl,r,,,
ga005,tara sect rude,hl,2a,,,
ga005,trag orie,hl,r,,,
ga005,trif prat prat,hl,1,,,
ga005,trif repe repe,hl,+,,,
ga005,tris flav flav,hl,4,,,
ga005,vero arve,hl,r,,,
ga005,vero cham cham,hl,r,,,
ga005,vici crac,hl,+,,,
ga006,achi mill aggr,hl,+,,,
ga006,alch mont,hl,1,,,
ga006,anth odor,hl,2a,,,
ga006,anth vuln slat,hl,r,,,
ga006,bell pere,hl,+,,,
ga006,care mont,hl,+,,,
ga006,cera holo,hl,+,,,
ga006,crep aure aure,hl,r,,,
ga006,dact glom glom,hl,+,,,
ga006,fest prat prat,hl,+,,,
ga006,hera spho spho,hl,+,,,
ga006,homa pube pube,hl,+,,,
ga006,knau arve arve,hl,r,,,
ga006,leon hisp hisp,hl,3,,,
ga006,leuc ircu,hl,+,,,
ga006,loli pere,hl,2a,,,
ga006,lotu corn,hl,r,,,
ga006,luzu camp,hl,+,,,
ga006,phyt spic spic,hl,r,,,
ga006,pimp majo majo,hl,+,,,
ga006,plan lanc,hl,+,,,
ga006,ranu acri acri,hl,1,,,
ga006,rhin alec alec,hl,+,,,
ga006,rume acet osa,hl,+,,,
ga006,sile dioi,hl,+,,,
ga006,tara sect rude,hl,+,,,
ga006,trag orie,hl,+,,,
ga006,trif prat prat,hl,1,,,
ga006,tris flav flav,hl,2b,,,
ga006,vero cham cham,hl,+,,,
ga007,acer pseu,hl,+,,,
ga007,aego poda,hl,r,,,
ga007,ajug rept,hl,+,,,
ga007,alch mont,hl,+,,,
ga007,anem nemo,hl,+,,,
ga007,anth odor,hl,+,,,
ga007,briz medi,hl,r,,,
ga007,care cary,hl,+,,,
ga007,care mont,hl,r,,,
ga007,care pall,hl,1,,,
ga007,care pani,hl,+,,,
ga007,care pilu pilu,hl,3,,,
ga007,carl acau slat,hl,+,,,
ga007,crep bien,hl,r,,,
ga007,crep cony,hl,r,,cf.,
ga007,dact glom glom,hl,1,,,
ga007,dant decu decu,hl,+,,,
ga007,equi arve,hl,r,,,
ga007,frag mosc,hl,2a,,,
ga007,gali albu,hl,r,,,
ga007,gali pumi,hl,r,,cf.,
ga007,hera spho spho,hl,+,,,
ga007,hier lach,hl,r,,cf.,
ga007,hier pilo ella,hl,+,,,
ga007,hier umbe,hl,r,,cf.,
ga007,homa pube pube,hl,+,,,
ga007,hype macu,hl,+,,,
ga007,hypo radi,hl,r,,,
ga007,knau arve arve,hl,+,,,
ga007,leon hisp hisp,hl,+,,,
ga007,linu cath,hl,+,,,
ga007,lotu corn,hl,+,,,
ga007,luzu camp,hl,+,,,
ga007,luzu sylv sylv,hl,+,,,
ga007,nard stri,hl,+,,,
ga007,pimp majo majo,hl,+,,,
ga007,plan lanc,hl,+,,,
ga007,poly vulg vulg,hl,+,,,
ga007,pote erec,hl,+,,,
ga007,prun vulg,hl,+,,,
ga007,ranu nemo,hl,1,,,
ga007,rosa arve,hl,r,,,
ga007,rosa cani,hl,r,,,
ga007,rosa pend,hl,+,,,
ga007,soli virg virg,hl,r,,,
ga007,thym pule pule,hl,1,,,
ga007,trag orie,hl,r,,,
ga007,trif medi medi,hl,+,,,
ga007,trif prat prat,hl,+,,,
ga007,tris flav flav,hl,+,,,
ga007,vacc myrt,hl,r,,,
ga007,vero cham cham,hl,r,,,
ga007,vero offi,hl,+,,,
ga007,vici crac,hl,+,,,
ga007,viol cani rupp,hl,+,2020-0014,,
ga008,achi mill aggr,hl,+,,,
ga008,alch mont,hl,+,,,
ga008,anth odor,hl,1,,,
ga008,anth sylv,hl,r,,,
ga008,care sylv,hl,r,,,
ga008,cera holo,hl,+,,,
ga008,dact glom glom,hl,+,,,
ga008,fest prat prat,hl,+,,,
ga008,gera sylv,hl,+,,,
ga008,hera spho spho,hl,+,,,
ga008,leon hisp hisp,hl,2a,,,
ga008,leuc ircu,hl,r,,,
ga008,loli pere,hl,2a,,,
ga008,lotu corn,hl,+,,,
ga008,plan lanc,hl,1,,,
ga008,ranu acri acri,hl,1,,,
ga008,rhin alec alec,hl,2b,,,
ga008,rume acet osa,hl,+,,,
ga008,sile dioi,hl,+,,,
ga008,tara sect rude,hl,1,,,
ga008,trag orie,hl,+,,,
ga008,trif prat prat,hl,1,,,
ga008,tris flav flav,hl,3,,,
ga008,vero arve,hl,+,,,
ga008,vero cham cham,hl,+,,,
ga009,achi mill aggr,hl,+,,,
ga009,alch mont,hl,+,,,
ga009,anth odor,hl,2a,,,
ga009,chae hirs,hl,+,,,
ga009,crep bien,hl,+,,,
ga009,dact glom glom,hl,1,,,
ga009,gera sylv,hl,+,,,
ga009,hera spho spho,hl,1,,,
ga009,leon hisp hisp,hl,+,,,
ga009,leuc ircu,hl,+,,,
ga009,loli pere,hl,2b,,,
ga009,myos sylv,hl,+,,,
ga009,pimp majo majo,hl,r,,,
ga009,plan lanc,hl,1,,,
ga009,prun vulg,hl,+,,,
ga009,ranu acri acri,hl,1,,,
ga009,ranu repe,hl,+,,,
ga009,rhin alec alec,hl,1,,,
ga009,rume acet osa,hl,+,,,
ga009,sile dioi,hl,1,,,
ga009,tara sect rude,hl,1,,,
ga009,tris flav flav,hl,3,,,
ga009,vero cham cham,hl,+,,,
ga010,ajug rept,hl,+,,,
ga010,alch mont,hl,+,,,
ga010,anth odor,hl,+,,,
ga010,arrh elat,hl,2b,,,
ga010,care mont,hl,r,,,
ga010,dact glom glom,hl,2a,,,
ga010,equi arve,hl,r,,,
ga010,fest prat prat,hl,1,,,
ga010,gali albu,hl,+,,,
ga010,gera sylv,hl,2a,,,
ga010,holc lana,hl,+,,,
ga010,homa pube pube,hl,r,,,
ga010,knau arve arve,hl,+,,,
ga010,lath prat prat,hl,+,,,
ga010,leon hisp hisp,hl,4,,,
ga010,loli mult,hl,r,,,
ga010,loli pere,hl,1,,,
ga010,lotu corn,hl,1,,,
ga010,medi lupu,hl,r,,,
ga010,myos sylv,hl,+,,,
ga010,plan lanc,hl,+,,,
ga010,poa angu,hl,r,,,
ga010,poa prat,hl,+,,,
ga010,pote ster,hl,r,,,
ga010,ranu acri acri,hl,+,,,
ga010,ranu nemo,hl,r,,,
ga010,rume acet osa,hl,+,,,
ga010,sang mino mino,hl,r,,,
ga010,tara sect rude,hl,+,,,
ga010,trag orie,hl,+,,,
ga010,trif prat prat,hl,1,,,
ga010,tris flav flav,hl,1,,,
ga010,vero cham cham,hl,+,,,
ga010,vero fili,hl,+,,,
ga010,vici crac,hl,+,,,
ga010,vici sepi,hl,r,,,
ga011,ajug rept,hl,+,,,
ga011,alch mont,hl,1,,,
ga011,anem nemo,hl,r,,,
ga011,anth odor,hl,+,,,
ga011,briz medi,hl,2a,,,
ga011,care flac,hl,1,,,
ga011,care mont,hl,2b,,,
ga011,care orni orni,hl,1,,cf. 2020-0013,
ga011,care pani,hl,2a,,,
ga011,cirs oler,hl,r,,,
ga011,equi arve,hl,r,,,
ga011,fest prat prat,hl,r,,,
ga011,frax exce,hl,r,,,
ga011,gera sylv,hl,r,,,
ga011,geum riva,hl,r,,,
ga011,hera spho spho,hl,r,,,
ga011,knau arve arve,hl,r,,,
ga011,knau maxi,hl,r,,,
ga011,lath prat prat,hl,+,,,
ga011,leon hisp hisp,hl,2a,,,
ga011,linu cath,hl,+,,,
ga011,lotu corn,hl,1,,,
ga011,moli caer,hl,+,,,
ga011,parn palu,hl,+,,,
ga011,poly amar ella,hl,1,,,
ga011,prim elat,hl,+,,,
ga011,ranu acri acri,hl,r,,,
ga011,rhin alec alec,hl,+,,,
ga011,sali capr,hl,r,,,
ga011,sorb aucu aucu,hl,r,,,
ga011,trag orie,hl,r,,,
ga011,trif prat prat,hl,+,,,
ga011,tris flav flav,hl,1,,,
ga011,vici crac,hl,+,,,
ga011,will stip stip,hl,+,,,
ga012,achi mill aggr,hl,r,,,
ga012,ajug rept,hl,+,,,
ga012,alch mont,hl,1,,,
ga012,anth odor,hl,+,,,
ga012,bell pere,hl,+,,,
ga012,care flac,hl,+,,,
ga012,care pall,hl,r,,,
ga012,care pani,hl,+,,,
ga012,care sylv,hl,+,,,
ga012,caru carv,hl,2a,,,
ga012,cera holo,hl,+,,,
ga012,cirs oler,hl,2a,,,
ga012,crep aure aure,hl,+,,,
ga012,cyno cris,hl,+,,,
ga012,dact glom glom,hl,+,,,
ga012,fest prat prat,hl,+,,,
ga012,gali albu,hl,+,,,
ga012,hera spho spho,hl,+,,,
ga012,homa pube pube,hl,+,,,
ga012,lath prat prat,hl,+,,,
ga012,leon hisp hisp,hl,3,,,
ga012,loli pere,hl,2a,,,
ga012,lotu corn,hl,1,,,
ga012,pimp majo majo,hl,+,,,
ga012,plan lanc,hl,+,,,
ga012,poa prat,hl,+,,,
ga012,prun vulg,hl,+,,,
ga012,ranu acri acri,hl,+,,,
ga012,tara sect rude,hl,+,,,
ga012,trag orie,hl,r,,,
ga012,trif prat prat,hl,2a,,,
ga012,tris flav flav,hl,1,,,
ga012,vero cham cham,hl,+,,,
ga012,vici crac,hl,+,,,
ga013,abie alba,hl,r,,,
ga013,achi mill aggr,hl,+,,,
ga013,agro capi,hl,+,,,
ga013,alch mont,hl,2a,,,
ga013,anth odor,hl,1,,,
ga013,apos foet,hl,r,,,
ga013,bell pere,hl,r,,,
ga013,briz medi,hl,r,,,
ga013,care cary,hl,+,,,
ga013,care flac,hl,+,,,
ga013,care mont,hl,1,,,
ga013,care pall,hl,+,,,
ga013,care pani,hl,+,,,
ga013,care pilu pilu,hl,1,,,
ga013,care sylv,hl,r,,,
ga013,cera holo,hl,+,,,
ga013,crep aure aure,hl,+,,,
ga013,cyno cris,hl,1,,,
ga013,dact glom glom,hl,+,,,
ga013,fest nigr cens,hl,r,,,
ga013,fest prat prat,hl,+,,,
ga013,fest rubr slat,hl,+,,,
ga013,geum riva,hl,r,,,
ga013,hera spho spho,hl,+,,,
ga013,hypo radi,hl,r,,,
ga013,lath prat prat,hl,+,,,
ga013,leon hisp hisp,hl,3,,,
ga013,lotu corn,hl,2a,,,
ga013,luzu camp,hl,+,,,
ga013,nard stri,hl,+,,,
ga013,pimp majo majo,hl,+,,,
ga013,plan lanc,hl,1,,,
ga013,prun vulg,hl,+,,,
ga013,ranu acri acri,hl,+,,,
ga013,rume acet osa,hl,+,,,
ga013,sile dioi,hl,r,,,
ga013,tara sect rude,hl,+,,,
ga013,trif prat prat,hl,+,,,
ga013,tris flav flav,hl,1,,,
ga013,vero cham cham,hl,r,,,
ga014,ajug rept,hl,r,,,
ga014,alch mont,hl,+,,,
ga014,bell pere,hl,r,,,
ga014,briz medi,hl,+,,,
ga014,care cary,hl,r,,,
ga014,care flav aggr,hl,r,,,
ga014,care mont,hl,r,,,
ga014,care orni orni,hl,1,2020-0013,,
ga014,care pani,hl,3,,,
ga014,caru carv,hl,+,,,
ga014,cirs oler,hl,+,,,
ga014,crep aure aure,hl,+,,,
ga014,dact glom glom,hl,r,,,
ga014,equi arve,hl,r,,,
ga014,fest prat prat,hl,r,,,
ga014,fest rubr slat,hl,+,,,
ga014,frax exce,hl,r,,,
ga014,homa pube pube,hl,r,,,
ga014,junc infl,hl,r,,,
ga014,lath prat prat,hl,+,,,
ga014,leon hisp hisp,hl,3,,,
ga014,leuc ircu,hl,+,,,
ga014,lotu corn,hl,+,,,
ga014,medi lupu,hl,r,,,
ga014,moli caer,hl,r,,,
ga014,parn palu,hl,r,,,
ga014,pimp majo majo,hl,r,,,
ga014,plan lanc,hl,+,,,
ga014,poly amar ella,hl,1,,,
ga014,ranu acri acri,hl,r,,,
ga014,rosa cani,hl,r,,,
ga014,tara sect rude,hl,r,,,
ga014,trif medi medi,hl,+,,,
ga014,trif prat prat,hl,+,,,
ga014,tris flav flav,hl,+,,,
ga014,will stip stip,hl,r,,,
ga015,achi mill aggr,hl,+,,,
ga015,agro capi,hl,+,,,
ga015,ajug rept,hl,r,,,
ga015,alch mont,hl,1,,,
ga015,anth odor,hl,1,,,
ga015,anth vuln alpi,hl,r,,,
ga015,briz medi,hl,1,,,
ga015,care cary,hl,1,,,
ga015,care flac,hl,+,,,
ga015,care mont,hl,3,,,
ga015,care pani,hl,+,,,
ga015,care pilu pilu,hl,+,,,
ga015,carl acau slat,hl,r,,,
ga015,cent jace jace,hl,+,,,
ga015,cent scab scab,hl,1,,,
ga015,dact glom glom,hl,+,,,
ga015,dant decu decu,hl,r,,,
ga015,euph cypa,hl,r,,,
ga015,fest nigr cens,hl,+,,,
ga015,gera sylv,hl,r,,,
ga015,hera spho spho,hl,r,,,
ga015,hier lact,hl,r,,,
ga015,hier pilo ella,hl,r,,,
ga015,homa pube pube,hl,+,,,
ga015,knau arve arve,hl,r,,,
ga015,leon hisp hisp,hl,2b,,,
ga015,leuc ircu,hl,+,,,
ga015,lotu corn,hl,+,,,
ga015,luzu camp,hl,+,,,
ga015,nard stri,hl,1,,,
ga015,pimp majo majo,hl,+,,,
ga015,plan lanc,hl,1,,,
ga015,poly vulg vulg,hl,+,,,
ga015,pote erec,hl,+,,,
ga015,prim elat,hl,+,,,
ga015,prun vulg,hl,r,,,
ga015,ranu acri acri,hl,r,,,
ga015,ranu nemo,hl,1,,,
ga015,tara sect rude,hl,r,,,
ga015,thym pule pule,hl,+,,,
ga015,trag orie,hl,r,,,
ga015,trif medi medi,hl,+,,,
ga015,trif prat prat,hl,+,,,
ga015,tris flav flav,hl,+,,,
ga015,viol cani rupp,hl,r,,,
ga016,achi mill aggr,hl,+,,,
ga016,agro capi,hl,1,,,
ga016,ajug rept,hl,r,,,
ga016,alch mont,hl,+,,,
ga016,anth odor,hl,1,,,
ga016,arrh elat,hl,+,,,
ga016,briz medi,hl,+,,,
ga016,care cary,hl,+,,,
ga016,care mont,hl,2a,,,
ga016,care pall,hl,+,,,
ga016,care pilu pilu,hl,+,,,
ga016,cent jace jace,hl,1,,,
ga016,dact glom glom,hl,+,,,
ga016,euph offi rost,hl,+,,,
ga016,fest nigr cens,hl,2b,,,
ga016,hera spho spho,hl,r,,,
ga016,homa pube pube,hl,+,,,
ga016,knau arve arve,hl,+,,,
ga016,leon hisp hisp,hl,3,,,
ga016,leuc ircu,hl,1,,,
ga016,luzu camp,hl,1,,,
ga016,nard stri,hl,r,,,
ga016,plan lanc,hl,1,,,
ga016,poa prat,hl,+,,,
ga016,poly vulg vulg,hl,+,,,
ga016,pote erec,hl,+,,,
ga016,prun vulg,hl,+,,,
ga016,ranu acri acri,hl,+,,,
ga016,ranu nemo,hl,+,,,
ga016,rhin alec alec,hl,r,,,
ga016,rume acet ella,hl,+,,,
ga016,rume acet osa,hl,+,,,
ga016,trag orie,hl,r,,,
ga016,trif prat prat,hl,+,,,
ga016,vero cham cham,hl,+,,,
ga017,abie alba,hl,1,,,
ga017,abie alba,sl,r,,,
ga017,abie alba,tl1,3,,,
ga017,acer pseu,hl,+,,,
ga017,acer pseu,sl,+,,,
ga017,acer pseu,tl2,2a,,,
ga017,ajug rept,hl,+,,,
ga017,anem nemo,hl,2a,,,
ga017,apos foet,hl,+,,,
ga017,athy fili,hl,r,,,
ga017,bell mich,hl,r,,,
ga017,blec spic,hl,r,,,
ga017,cala vari,hl,1,,,
ga017,camp coch,hl,r,,,
ga017,card enne,hl,1,,,
ga017,care orni elon,hl,+,,,
ga017,dact macu slat,hl,r,,,
ga017,desc cesp,hl,r,,,
ga017,dryo cart,hl,r,,,
ga017,dryo dila,hl,r,,,
ga017,euph amyg amyg,hl,r,,,
ga017,fagu sylv,hl,r,,,
ga017,fagu sylv,sl,1,,,
ga017,fagu sylv,tl1,1,,,
ga017,fagu sylv,tl2,2b,,,
ga017,fest alti,hl,1,,,
ga017,frag vesc,hl,+,,,
ga017,gali odor,hl,+,,,
ga017,hier muro,hl,+,,,
ga017,hupe sela,hl,+,,,
ga017,lact mura,hl,+,,,
ga017,list ovat,hl,r,,,
ga017,luzu sylv sylv,hl,+,,,
ga017,lysi nemo,hl,+,,,
ga017,meli nuta,hl,1,,,
ga017,merc pere,hl,+,,,
ga017,oxal acet,hl,1,,,
ga017,pari quad,hl,r,,,
ga017,phyt spic spic,hl,+,,,
ga017,pice abie,hl,r,,,
ga017,pice abie,sl,r,,,
ga017,pice abie,tl1,3,,,
ga017,poly acul,hl,+,,,
ga017,poly vert,hl,1,,,
ga017,pren purp,hl,+,,,
ga017,ranu mont,hl,+,,,
ga017,rubu idae,hl,r,,,
ga017,rubu sect rubu,hl,1,,,
ga017,sene ovat ovat,hl,r,,,
ga017,soli virg virg,hl,+,,,
ga017,sorb aucu aucu,hl,1,,,
ga017,sorb aucu aucu,sl,r,,,
ga017,vacc myrt,hl,3,,,
ga017,vale trip,hl,1,,,
ga017,vero offi,hl,r,,,
ga017,viol bifl,hl,r,,,
ga017,viol reic,hl,+,,,
ga018,abie alba,hl,1,,,
ga018,abie alba,sl,r,,,
ga018,abie alba,tl1,2a,,,
ga018,acer pseu,hl,r,,,
ga018,acer pseu,tl2,1,,,
ga018,aden alpi,hl,r,,,
ga018,ajug rept,hl,+,,,
ga018,anem nemo,hl,2a,,,
ga018,apos foet,hl,+,,,
ga018,athy fili,hl,+,,,
ga018,cala vari,hl,1,,,
ga018,card enne,hl,+,,,
ga018,care flac,hl,+,,,
ga018,care orni elon,hl,+,,,
ga018,dact macu slat,hl,+,,,
ga018,fagu sylv,hl,2a,,,
ga018,fagu sylv,sl,2b,,,
ga018,fagu sylv,tl1,3,,,
ga018,fagu sylv,tl2,2b,,,
ga018,frag vesc,hl,+,,,
ga018,gali odor,hl,+,,,
ga018,gent ascl,hl,r,,,
ga018,hier muro,hl,+,,,
ga018,hype perf,hl,r,,,
ga018,lact mura,hl,+,,,
ga018,luzu sylv sylv,hl,+,,,
ga018,maia bifo,hl,+,,,
ga018,meli nuta,hl,1,,,
ga018,merc pere,hl,2a,,,
ga018,oxal acet,hl,+,,,
ga018,pari quad,hl,+,,,
ga018,phyt spic spic,hl,+,,,
ga018,pice abie,hl,r,,,
ga018,pice abie,sl,r,,,
ga018,pice abie,tl1,2b,,,
ga018,poly cham,hl,+,,,
ga018,poly lonc,hl,+,,,
ga018,poly vert,hl,1,,,
ga018,ranu mont,hl,r,,,
ga018,rosa pend,hl,r,,,
ga018,rubu idae,hl,r,,,
ga018,sene ovat ovat,hl,+,,,
ga018,soli virg virg,hl,+,,,
ga018,sorb aucu aucu,sl,+,,,
ga018,vacc myrt,hl,3,,,
ga018,vale mont,hl,+,,,
ga018,vale trip,hl,1,,,
ga018,viol bifl,hl,r,,,
ga018,viol reic,hl,+,,,
ga019,abie alba,hl,+,,,
ga019,abie alba,tl1,1,,,
ga019,acer pseu,hl,+,,,
ga019,acer pseu,tl2,1,,,
ga019,aden alpi,hl,+,,,
ga019,anem nemo,hl,1,,,
ga019,athy fili,hl,1,,,
ga019,cala vari,hl,1,,,
ga019,card enne,hl,+,,,
ga019,cyan mont,hl,r,,,
ga019,dact macu slat,hl,r,,,
ga019,dryo fili,hl,+,,,
ga019,fagu sylv,hl,2b,,,
ga019,fagu sylv,sl,1,,,
ga019,fagu sylv,tl1,3,,,
ga019,fagu sylv,tl2,2b,,,
ga019,fest alti,hl,+,,,
ga019,frag vesc,hl,+,,,
ga019,gali odor,hl,+,,,
ga019,gera robe,hl,r,,,
ga019,gera sylv,hl,r,,,
ga019,hier muro,hl,r,,,
ga019,hype perf,hl,+,,,
ga019,lact mura,hl,+,,,
ga019,luzu sylv sylv,hl,+,,,
ga019,lysi nemo,hl,r,,,
ga019,meli nuta,hl,2a,,,
ga019,merc pere,hl,2a,,,
ga019,myos sylv,hl,r,,,
ga019,oxal acet,hl,1,,,
ga019,pari quad,hl,+,,,
ga019,phyt spic spic,hl,+,,,
ga019,pice abie,hl,r,,,
ga019,pice abie,tl1,3,,,
ga019,pice abie,tl2,1,,,
ga019,poly acul,hl,+,,,
ga019,poly vert,hl,1,,,
ga019,pren purp,hl,+,,,
ga019,ranu mont,hl,+,,,
ga019,rosa pend,hl,r,,,
ga019,rubu idae,hl,+,,,
ga019,rubu sect rubu,hl,+,,,
ga019,sene ovat ovat,hl,+,,,
ga019,soli virg virg,hl,1,,,
ga019,sorb aucu aucu,hl,+,,,
ga019,vacc myrt,hl,5,,,
ga019,vale trip,hl,1,,,
ga019,vero cham cham,hl,r,,,
ga019,viol bifl,hl,r,,,
ga019,viol reic,hl,+,,,
ga020,abie alba,hl,+,,,
ga020,abie alba,sl,1,,,
ga020,abie alba,tl1,2b,,,
ga020,abie alba,tl2,1,,,
ga020,acer pseu,hl,+,,,
ga020,acer pseu,tl2,1,,,
ga020,aden alpi,hl,+,,,
ga020,ajug rept,hl,+,,,
ga020,anem nemo,hl,+,,,
ga020,aspl tric quad,hl,+,,,
ga020,athy fili,hl,1,,,
ga020,cala vari,hl,+,,,
ga020,card enne,hl,1,,,
ga020,dact macu slat,hl,r,,,
ga020,dryo cart,hl,+,,,
ga020,dryo fili,hl,+,,,
ga020,fagu sylv,sl,2a,,,
ga020,fagu sylv,tl1,2a,,,
ga020,fagu sylv,tl2,2b,,,
ga020,fest alti,hl,+,,,
ga020,gale flav,hl,+,,,
ga020,gali rotu,hl,r,,,
ga020,gent ascl,hl,r,,,
