plot,abbr,layer,cover,voucher,comment,history
seri01,abie alba,hl,r,,,
seri01,abie alba,sl,2a,,,
seri01,abie alba,tl2,1,,,
seri01,acer pseu,hl,r,,,
seri01,acer pseu,tl1,3,,,
seri01,anem nemo,hl,+,,,
seri01,athy fili,hl,+,,,
seri01,brac sylv,hl,+,,,
seri01,care briz,hl,1,,,
seri01,carp betu,sl,2a,,,
seri01,circ lute lute,hl,r,,,
seri01,cory avel,hl,r,,,
seri01,dryo cart,hl,+,,,
seri01,dryo dila,hl,+,,,
seri01,fagu sylv,hl,r,,,
seri01,fagu sylv,sl,5,,,
seri01,fagu sylv,tl1,3,,,
seri01,fagu sylv,tl2,2a,,,
seri01,frax exce,hl,r,,,
seri01,frax exce,tl1,1,,,
seri01,gale mont,hl,2a,,,
seri01,gali odor,hl,+,,,
seri01,impa noli,hl,r,,,
seri01,luzu pilo,hl,r,,,
seri01,merc pere,hl,+,,,
seri01,oxal acet,hl,+,,,
seri01,pice abie,tl1,2a,,,
seri01,prun padu padu,hl,r,,,
seri01,prun padu padu,sl,r,,,
seri01,quer robu,hl,r,,,
seri01,quer robu,tl1,2a,,,
seri01,rubu caes,hl,+,,,
seri01,rubu sect rubu,hl,2a,,,
seri01,samb nigr,hl,r,,,
seri01,sorb aucu aucu,hl,r,,,
seri02,ajug rept,hl,r,,,
seri02,alop prat,hl,1,,,
seri02,anth odor,hl,+,,,
seri02,arrh elat,hl,+,,,
seri02,bell pere,hl,+,,,
seri02,brom hord hord,hl,1,,,
seri02,card prat,hl,+,,,
seri02,care hirt,hl,2b,,,
seri02,cera holo,hl,2m,,,
seri02,cyno cris,hl,2a,,,
seri02,dact glom glom,hl,+,,,
seri02,fest prat prat,hl,+,,,
seri02,holc lana,hl,+,,,
seri02,loli mult,hl,2a,,,
seri02,loli pere,hl,3,,,
seri02,lotu corn,hl,+,,,
seri02,phle prat,hl,2a,,,
seri02,plan lanc,hl,+,,,
seri02,plan majo slat,hl,r,,,
seri02,poa triv,hl,2b,,,
seri02,prun vulg,hl,+,,,
seri02,ranu acri acri,hl,2b,,,
seri02,ranu repe,hl,2a,,,
seri02,tara sect rude,hl,+,,,
seri02,trif dubi,hl,+,,,
seri02,trif prat prat,hl,2a,,,
seri02,trif repe repe,hl,2b,,,
seri02,tris flav flav,hl,r,,,
seri02,vero arve,hl,+,,,
seri02,vero serp serp,hl,+,,,
seri03,alop prat,hl,3,,,
seri03,anth odor,hl,+,,,
seri03,brom hord hord,hl,4,,,
seri03,dact glom glom,hl,1,,,
seri03,fica vern vern,hl,r,,,
seri03,glec hede,hl,1,,,
seri03,holc lana,hl,+,,,
seri03,loli mult,hl,1,,,
seri03,loli pere,hl,1,,,
seri03,phle prat,hl,2a,,,
seri03,poa triv,hl,3,,,
seri03,ranu acri acri,hl,+,,,
seri03,tara sect rude,hl,r,,,
seri03,vero arve,hl,+,,,
seri03,vero cham cham,hl,1,,,
seri04,aego poda,hl,r,,,
seri04,alop prat,hl,4,,,
seri04,anth odor,hl,+,,,
seri04,arrh elat,hl,r,,,
seri04,brom hord hord,hl,2b,,,
seri04,cera holo,hl,r,,,
seri04,chae hirs,hl,1,,,
seri04,cirs oler,hl,1,,,
seri04,dact glom glom,hl,1,,,
seri04,fica vern vern,hl,2a,,,
seri04,gali albu,hl,r,,,
seri04,gali apar,hl,r,,,
seri04,glec hede,hl,+,,,
seri04,holc lana,hl,2a,,,
seri04,loli mult,hl,1,,,
seri04,loli pere,hl,1,,,
seri04,phle prat,hl,1,,,
seri04,plan lanc,hl,+,,,
seri04,poa triv,hl,2b,,,
seri04,ranu acri acri,hl,1,,,
seri04,ranu repe,hl,4,,,
seri04,rume acet osa,hl,+,,,
seri04,rume obtu obtu,hl,r,,,
seri04,tara sect rude,hl,+,,,
seri04,trif prat prat,hl,+,,,
seri04,trif repe repe,hl,1,,,
seri04,tris flav flav,hl,r,,,
seri04,vero arve,hl,2m,,,
seri04,vero cham cham,hl,+,,,
seri05,acer pseu,hl,r,,,
seri05,acer pseu,sl,r,,,
seri05,anem nemo,hl,3,,,
seri05,arum macu,hl,+,,,
seri05,care digi,hl,r,,,
seri05,care sylv,hl,2a,,,
seri05,carp betu,hl,r,,,
seri05,carp betu,sl,r,,,
seri05,carp betu,tl1,5,,,
seri05,carp betu,tl2,1,,,
seri05,circ lute lute,hl,+,,,
seri05,corn sang sang,hl,r,,,
seri05,corn sang sang,sl,1,,,
seri05,cory avel,hl,r,,,
seri05,desc cesp,hl,r,,,
seri05,euon euro,hl,r,,,
seri05,euon euro,sl,r,,,
seri05,fagu sylv,sl,r,,,
seri05,fagu sylv,tl1,2a,,,
seri05,fagu sylv,tl2,2a,,,
seri05,frax exce,hl,r,,,
seri05,gale mont,hl,2b,,,
seri05,geum urba,hl,r,,,
seri05,meli nuta,hl,r,,,
seri05,poly mult,hl,+,,,
seri05,prun aviu slat,hl,r,,,
seri05,prun padu padu,hl,1,,,
seri05,prun padu padu,sl,r,,,
seri05,rubu sect rubu,hl,2a,,,
seri05,sali capr,tl2,1,,,
seri06,acer pseu,hl,+,,,
seri06,acer pseu,sl,1,,,
seri06,acer pseu,tl1,2a,,,
seri06,acer pseu,tl2,2a,,,
seri06,ajug rept,hl,+,,,
seri06,alnu glut,tl1,4,,,
seri06,alnu glut,tl2,2b,,,
seri06,anem nemo,hl,+,,,
seri06,brac sylv,hl,1,,,
seri06,card flex,hl,+,,,
seri06,care acut rmis,hl,1,,,
seri06,care briz,hl,2b,,,
seri06,care elat,hl,+,,,
seri06,circ lute lute,hl,1,,,
seri06,corn alba,sl,3,,,
seri06,corn sang sang,hl,1,,,
seri06,corn sang sang,sl,1,,,
seri06,desc cesp,hl,1,,,
seri06,equi arve,hl,r,,,
seri06,euon euro,hl,r,,,
seri06,euon euro,sl,1,,,
seri06,fica vern vern,hl,1,,,
seri06,fili ulma,hl,1,,,
seri06,frax exce,tl1,2a,,,
seri06,frax exce,tl2,1,,,
seri06,gale mont,hl,3,,,
seri06,gale psis spec ies,hl,r,,,
seri06,gali apar,hl,1,,,
seri06,geum urba,hl,1,,,
seri06,iris pseu,hl,1,,,
seri06,junc effu,hl,+,,,
seri06,lami macu,hl,1,,,
seri06,loni xylo,sl,1,,,
seri06,lyth sali,hl,r,,,
seri06,myos palu aggr,hl,r,,,
seri06,phal arun,hl,1,,,
seri06,poa triv,hl,+,,,
seri06,prim elat,hl,r,,,
seri06,prun padu padu,hl,1,,,
seri06,prun padu padu,sl,2a,,,
seri06,rubu caes,hl,1,,,
seri06,rubu sect rubu,hl,2b,,,
seri06,sali cine,sl,2a,,,
seri06,sali purp,sl,1,,,
seri06,sali purp,tl2,1,,,
seri06,samb nigr,sl,1,,,
seri06,scir sylv,hl,+,,,
seri06,soli giga,hl,2a,,,
seri06,thal luci,hl,+,,,
seri06,urti dioi dioi,hl,2b,,,
seri06,vale offi samb,hl,r,,,
seri06,vibu opul,hl,+,,,
seri06,vibu opul,sl,r,,,
seri07,abie alba,hl,r,,,
seri07,acer pseu,hl,+,,,
seri07,acer pseu,sl,2b,,,
seri07,acer pseu,tl1,2b,,,
seri07,acer pseu,tl2,2a,,,
seri07,aego poda,hl,1,,,
seri07,ajug rept,hl,+,,,
seri07,alnu glut,tl1,4,,,
seri07,alnu glut,tl2,2a,,,
seri07,anem nemo,hl,1,,,
seri07,ange sylv sylv,hl,+,,,
seri07,asar euro euro,hl,1,,,
seri07,brac sylv,hl,1,,,
seri07,card impa,hl,r,,,
seri07,care acut rmis,hl,1,,,
seri07,care briz,hl,1,,,
seri07,care sylv,hl,+,,,
