plot,abbr,layer,cover,voucher,comment,history
flsg01,achi mill aggr,hl,r,,,
flsg01,agro capi,hl,1,,,
flsg01,alch spec ies,hl,+,,,
flsg01,anth odor,hl,1,,,
flsg01,bell pere,hl,r,,,
flsg01,briz medi,hl,1,,,
flsg01,care capi,hl,+,,,
flsg01,care cary,hl,2m,,,
flsg01,care flac,hl,1,,,
flsg01,care flav flav,hl,+,,,
flsg01,care orni orni,hl,+,,,
flsg01,care pani,hl,+,,,
flsg01,care semp semp,hl,r,,,
flsg01,care sylv,hl,+,,,
flsg01,caru carv,hl,1,,,
flsg01,cent jace jace,hl,2a,,,
flsg01,cera holo,hl,+,,,
flsg01,cirs palu,hl,r,,,
flsg01,cyno cris,hl,1,,,
flsg01,dact glom glom,hl,+,,,
flsg01,desc cesp,hl,+,,,
flsg01,euph offi rost,hl,+,,,
flsg01,euph stri cta,hl,+,x,,
flsg01,fest nigr cens,hl,+,,,
flsg01,fest prat prat,hl,1,,,
flsg01,fest rubr rubr,hl,2a,,,
flsg01,gali albu,hl,+,,,
flsg01,gali anis,hl,r,,,
flsg01,gymn cono cono,hl,r,,,
flsg01,hier pilo ella,hl,+,,,
flsg01,hipp como,hl,r,,,
flsg01,homa pube laev,hl,1,,cf.,
flsg01,leon hisp hisp,hl,2a,,,
flsg01,leuc ircu,hl,r,,,
flsg01,linu cath,hl,+,,,
flsg01,loli pere,hl,+,,,
flsg01,lotu corn,hl,1,,,
flsg01,luzu camp,hl,r,,,
flsg01,lysi nemo,hl,r,,,
flsg01,medi lupu,hl,+,,,
flsg01,parn palu,hl,r,,,
flsg01,pimp majo majo,hl,+,,,
flsg01,plan lanc,hl,1,,,
flsg01,plan medi,hl,2a,,,
flsg01,poa annu,hl,+,,,
flsg01,poa prat,hl,+,,,
flsg01,poly amar ella,hl,+,,,
flsg01,pote erec,hl,+,,,
flsg01,prun vulg,hl,1,,,
flsg01,ranu acri acri,hl,+,,,
flsg01,ranu mont,hl,+,,,
flsg01,ranu nemo,hl,+,,,
flsg01,scor autu,hl,r,,,
flsg01,tara sect rude,hl,+,,,
flsg01,thym pule pule,hl,+,,,
flsg01,trif prat prat,hl,+,,,
flsg01,trif repe repe,hl,+,,,
flsg01,vero cham cham,hl,r,,,
flsg02,achi mill aggr,hl,+,,,
flsg02,agro capi,hl,2a,,,
flsg02,agro giga,hl,+,,,
flsg02,ajug rept,hl,+,,,
flsg02,alch spec ies,hl,+,,,
flsg02,alnu inca,hl,+,,,
flsg02,alnu inca,sl,+,,,
flsg02,alnu inca,tl2,2b,,,
flsg02,anth odor,hl,+,,,
flsg02,bell pere,hl,+,,,
flsg02,berb vulg,sl,2a,,,
flsg02,betu pend,tl2,+,,,
flsg02,briz medi,hl,1,,,
flsg02,camp coch,hl,+,,,
flsg02,card impa,hl,r,,,
flsg02,care cary,hl,2a,,,
flsg02,care flac,hl,1,,,
flsg02,care flav flav,hl,+,,,
flsg02,care orni orni,hl,+,,,
flsg02,care pani,hl,+,,,
flsg02,care sylv,hl,1,,,
flsg02,cera holo,hl,1,,,
flsg02,chae hirs,hl,+,,,
flsg02,chry alte,hl,r,,,
flsg02,cirs palu,hl,1,,,
flsg02,cyno cris,hl,1,,,
flsg02,dact glom glom,hl,+,,,
flsg02,desc cesp,hl,1,,,
flsg02,fest arun arun,hl,r,,,
flsg02,fest nigr cens,hl,+,,,
flsg02,fest prat prat,hl,1,,,
flsg02,fest rubr rubr,hl,2a,,,
flsg02,frag vesc,hl,+,,,
flsg02,gale mont,hl,r,,,
flsg02,gale psis spec ies,hl,r,,,
flsg02,gali albu,hl,1,,,
flsg02,gera robe,hl,+,,,
flsg02,geum urba,hl,+,,,
flsg02,heli numm glab,hl,+,,,
flsg02,hier lact,hl,+,,,
flsg02,hier pilo ides,hl,+,,,
flsg02,lath prat prat,hl,+,,,
flsg02,leon hisp hisp,hl,2a,,,
flsg02,linu cath,hl,+,,,
flsg02,list ovat,hl,r,,,
flsg02,loli pere,hl,1,,,
flsg02,loni caer caer,hl,+,,,
flsg02,loni xylo,hl,+,,,
flsg02,loni xylo,sl,+,,,
flsg02,lotu corn,hl,+,,,
flsg02,luzu pilo,hl,r,,,
flsg02,lysi nemo,hl,+,,,
flsg02,lysi numm,hl,+,,,
flsg02,ment long,hl,+,,,
flsg02,orig vulg,hl,+,,,
flsg02,oxal acet,hl,+,,,
flsg02,pice abie,hl,+,,,
flsg02,pice abie,sl,2a,,,
flsg02,pice abie,tl2,+,,,
flsg02,plan lanc,hl,1,,,
flsg02,plan medi,hl,1,,,
flsg02,poa annu,hl,1,,,
flsg02,poa prat,hl,1,,,
flsg02,poa triv,hl,+,,,
flsg02,pote erec,hl,1,,,
flsg02,prun vulg,hl,2a,,,
flsg02,ranu acri acri,hl,+,,,
flsg02,ranu nemo,hl,1,,,
flsg02,ranu repe,hl,+,,,
flsg02,sali capr,tl2,+,,,
flsg02,sali daph daph,tl2,2a,,,
flsg02,sali elea elea,sl,3,,,
flsg02,sali elea elea,tl2,3,,,
flsg02,sali myrs,sl,+,,,
flsg02,sali purp,sl,1,,,
flsg02,sali tria amyg,tl2,1,,,
flsg02,sene ovat ovat,hl,r,,,
flsg02,tara sect rude,hl,+,,,
flsg02,trif prat prat,hl,1,,,
flsg02,trif repe repe,hl,1,,,
flsg02,urti dioi dioi,hl,1,,,
flsg02,vero cham cham,hl,+,,,
flsg02,vero offi,hl,+,,,
flsg02,vici sepi,hl,+,,,
flsg02,viol bifl,hl,+,,,
flsg02,viol reic,hl,+,,,
flsg03,abie alba,sl,r,,,
flsg03,acer pseu,hl,r,,,
flsg03,acer pseu,sl,+,,,
flsg03,acer pseu,tl2,1,,,
flsg03,achi mill aggr,hl,+,,,
flsg03,acon nape slat,hl,r,,,
flsg03,acon vari vari,hl,r,,,
flsg03,aden alpi,hl,+,,,
flsg03,aego poda,hl,+,,,
flsg03,agro capi,hl,1,,,
flsg03,ajug rept,hl,+,,,
flsg03,alch spec ies,hl,1,,,
flsg03,aqui atra,hl,+,,,
flsg03,aspl viri,hl,+,,,
flsg03,athy fili,hl,+,,,
flsg03,berb vulg,hl,+,,,
flsg03,berb vulg,sl,2b,,,
flsg03,betu pend,hl,r,,,
flsg03,betu pend,sl,r,,,
flsg03,betu pend,tl2,+,,,
flsg03,bisc laev laev,hl,+,,,
flsg03,briz medi,hl,2b,,,
flsg03,cala vari,hl,1,,,
flsg03,camp coch,hl,+,,,
flsg03,camp sche,hl,+,,,
flsg03,card defl viri,hl,+,,,
flsg03,care alba,hl,1,,,
flsg03,care capi,hl,+,,,
flsg03,care cary,hl,1,,,
flsg03,care flac,hl,2a,,,
flsg03,care flav flav,hl,+,,,
flsg03,care orni orni,hl,1,,,
flsg03,care pani,hl,1,,,
flsg03,care semp semp,hl,r,,,
flsg03,care sylv,hl,1,,,
flsg03,carl acau acau,hl,+,,,
flsg03,caru carv,hl,+,,,
flsg03,cent jace jace,hl,1,,,
flsg03,ceph long,hl,r,,,
