plot,abbr,layer,cover,voucher,comment,history
szeg01,acer pseu,hl,1,,,
szeg01,amel oval,hl,+,,,
szeg01,anth ramo,hl,2a,,,
szeg01,aqui atra,hl,+,,,
szeg01,bell mich,hl,+,,,
szeg01,berb vulg,hl,r,,,
szeg01,buph sali,hl,+,,,
szeg01,card defl viri,hl,1,,,
szeg01,care alba,hl,+,,,
szeg01,care digi,hl,+,,,
szeg01,care humi,hl,3,,,
szeg01,carl vulg vulg,hl,r,,,
szeg01,clin alpi alpi,hl,+,,,
szeg01,conv maja maja,hl,2a,,,
szeg01,coto tome,hl,1,,,
szeg01,cyan mont,hl,r,,,
szeg01,epip atro,hl,+,,,
szeg01,eric carn,hl,1,,,
szeg01,fran alnu,hl,+,,,
szeg01,gymn cono cono,hl,+,,,
szeg01,hell nige,hl,1,,,
szeg01,hier bifi,hl,+,,,
szeg01,homo alpi,hl,r,,,
szeg01,lari deci deci,tl1,1,,,
szeg01,lase lati lati,hl,+,,,
szeg01,lase sile sile,hl,+,,,
szeg01,leon hisp hyos,hl,+,,,
szeg01,leon inca,hl,1,,,
szeg01,list ovat,hl,+,,,
szeg01,meli nuta,hl,+,,,
szeg01,moli caer aggr,hl,3,,,
szeg01,orch masc spec,hl,r,,,
szeg01,phyt orbi,hl,1,,,
szeg01,pice abie,hl,+,,,
szeg01,pice abie,sl,1,,,
szeg01,pice abie,tl1,2a,,,
szeg01,pinu sylv,tl2,3,,,
szeg01,poly cham,hl,1,,,
szeg01,poly odor,hl,1,,,
szeg01,pote erec,hl,+,,,
szeg01,pren purp,hl,+,,,
szeg01,rhin glac,hl,+,,,
szeg01,rhod hirs,hl,+,,,
szeg01,rubu saxa,hl,+,,,
szeg01,scab luci luci,hl,+,,,
szeg01,sesl caer,hl,1,,,
szeg01,soli virg virg,hl,+,,,
szeg01,sorb aria,hl,r,,,
szeg01,sorb aria,sl,1,,,
szeg01,sorb aria,tl2,1,,,
szeg01,sorb aucu aucu,hl,r,,,
szeg01,teuc cham,hl,r,,,
szeg01,thes alpi,hl,r,,,
szeg01,vacc myrt,hl,r,,,
szeg01,vale mont,hl,+,,,
szeg01,vale saxa,hl,1,,,
szeg01,vale trip,hl,+,,,
szeg01,vinc hiru,hl,1,,,
szeg01,viol hirt,hl,+,,,
szeg02,acer pseu,hl,2a,,,
szeg02,acer pseu,sl,r,,,
szeg02,acon vari slat,hl,+,,,
szeg02,aden alpi,hl,1,,,
szeg02,ajug rept,hl,r,,,
szeg02,ange sylv sylv,hl,r,,,
szeg02,aqui atra,hl,+,,,
szeg02,athy fili,hl,+,,,
szeg02,berb vulg,hl,+,,,
szeg02,berb vulg,sl,+,,,
szeg02,beto alop,hl,+,,,
szeg02,brac sylv,hl,1,,,
szeg02,cala vari,hl,1,,,
szeg02,card enne,hl,2a,,,
szeg02,care alba,hl,4,,,
szeg02,ceph long,hl,r,,,
szeg02,ceph rubr,hl,r,,,
szeg02,clem vita,hl,+,,,
szeg02,conv maja maja,hl,+,,,
szeg02,cory avel,hl,+,,,
szeg02,cory avel,sl,+,,,
szeg02,cyan mont,hl,r,,,
szeg02,daph meze,hl,+,,,
szeg02,dryo fili,hl,r,,,
szeg02,epip atro,hl,1,,,
szeg02,epip hell slat,hl,+,,,
szeg02,eric carn,hl,+,,,
szeg02,eupa cann,hl,r,,,
szeg02,euph amyg amyg,hl,+,,,
szeg02,fagu sylv,hl,+,,,
szeg02,fagu sylv,sl,2a,,,
szeg02,fagu sylv,tl2,2b,,,
szeg02,frag vesc,hl,+,,,
szeg02,fran alnu,hl,+,,,
szeg02,fran alnu,sl,+,,,
szeg02,gale mont,hl,1,,,
szeg02,gent ascl,hl,r,,,
szeg02,gymn robe,hl,1,,,
szeg02,hede heli,hl,r,,,
szeg02,hell nige,hl,1,,,
szeg02,hepa nobi,hl,1,,,
szeg02,hera spho eleg,hl,+,,,
szeg02,knau maxi,hl,+,,,
szeg02,lari deci deci,sl,+,,,
szeg02,lari deci deci,tl1,2a,,,
szeg02,lari deci deci,tl2,1,,,
szeg02,lase lati lati,hl,r,,,
szeg02,lili mart,hl,r,,,
szeg02,list ovat,hl,+,,,
szeg02,loni alpi,hl,+,,,
szeg02,maia bifo,hl,1,,,
szeg02,mela sylv,hl,+,,,
szeg02,meli nuta,hl,+,,,
szeg02,merc pere,hl,+,,,
szeg02,moli caer aggr,hl,1,,,
szeg02,neot nidu,hl,r,,,
szeg02,orig vulg,hl,r,,,
szeg02,oxal acet,hl,2a,,,
szeg02,pari quad,hl,+,,,
szeg02,peta albu,hl,+,,,
szeg02,peta para,hl,+,,,
szeg02,phyt orbi,hl,r,,,
szeg02,pice abie,sl,+,,,
szeg02,pice abie,tl1,4,,,
szeg02,pice abie,tl2,1,,,
szeg02,poly odor,hl,1,,,
szeg02,poly vert,hl,+,,,
szeg02,pren purp,hl,+,,,
szeg02,ranu mont,hl,r,,,
szeg02,rubu saxa,hl,+,,,
szeg02,salv glut,hl,+,,,
szeg02,soli virg virg,hl,+,,,
szeg02,sorb aria,hl,1,,,
szeg02,sorb aria,sl,2a,,,
szeg02,ulmu glab,hl,r,,,
szeg02,vacc myrt,hl,+,,,
szeg02,vale mont,hl,+,,,
szeg02,vale trip,hl,+,,,
szeg02,vinc hiru,hl,+,,,
szeg02,viol coll,hl,+,,,
szeg03,acer pseu,hl,r,,,
szeg03,acon vari slat,hl,r,,,
szeg03,card enne,hl,+,,,
szeg03,care alba,hl,1,,,
szeg03,care digi,hl,r,,,
szeg03,ceph long,hl,r,,,
szeg03,ceph rubr,hl,r,,,
szeg03,cory avel,hl,r,,,
szeg03,daph meze,hl,r,,,
szeg03,epip atro,hl,+,,,
szeg03,epip hell slat,hl,r,,,
szeg03,euph amyg amyg,hl,r,,,
szeg03,fagu sylv,hl,r,,,
szeg03,fagu sylv,tl1,4,,,
szeg03,fagu sylv,tl2,2b,,,
szeg03,hell nige,hl,+,,,
szeg03,hepa nobi,hl,+,,,
szeg03,list ovat,hl,r,,,
szeg03,merc pere,hl,1,,,
szeg03,oxal acet,hl,1,,,
szeg03,pice abie,tl1,3,,,
szeg03,pice abie,tl2,2b,,,
szeg03,poly vert,hl,r,,,
szeg03,pren purp,hl,+,,,
szeg03,pter aqui,hl,r,,,
szeg03,salv glut,hl,r,,,
szeg03,vacc myrt,hl,r,,,
szeg04,amel oval,hl,+,,,
szeg04,amel oval,sl,+,,,
szeg04,anth ramo,hl,1,,,
szeg04,bell mich,hl,2a,,,
