plot,variable,value
Niklfeld1979:Tab9:33,latitude,47.213265N
Niklfeld1979:Tab9:34,cov,15
Niklfeld1979:Tab9:34,tcov,0
Niklfeld1979:Tab9:34,scov,0
Niklfeld1979:Tab9:34,hcov,15
Niklfeld1979:Tab9:34,mcov,0
Niklfeld1979:Tab9:34,htl,0
Niklfeld1979:Tab9:34,hsl,0
Niklfeld1979:Tab9:34,hhl1,0
Niklfeld1979:Tab9:34,hhl2,0
Niklfeld1979:Tab9:34,expo,E
Niklfeld1979:Tab9:34,slope,15
Niklfeld1979:Tab9:34,plsx,1
Niklfeld1979:Tab9:34,plsy,85
Niklfeld1979:Tab9:34,date,1979-01-01
Niklfeld1979:Tab9:34,ibex,no
Niklfeld1979:Tab9:34,rupi,no
Niklfeld1979:Tab9:34,soil,shallow
Niklfeld1979:Tab9:34,rock.type,precipice
Niklfeld1979:Tab9:34,rock.soil.verbose,unbekannt
Niklfeld1979:Tab9:34,location,"Steiermark, bei Deutschfeistritz, Tabelle 9, Niklfeld 1979, Aufnahme 34"
Niklfeld1979:Tab9:34,longitude,15.332889E
Niklfeld1979:Tab9:34,latitude,47.213265N
Niklfeld1979:Tab9:35,cov,30
Niklfeld1979:Tab9:35,tcov,0
Niklfeld1979:Tab9:35,scov,0
Niklfeld1979:Tab9:35,hcov,30
Niklfeld1979:Tab9:35,mcov,0
Niklfeld1979:Tab9:35,htl,0
Niklfeld1979:Tab9:35,hsl,0
Niklfeld1979:Tab9:35,hhl1,0
Niklfeld1979:Tab9:35,hhl2,0
Niklfeld1979:Tab9:35,expo,NE
Niklfeld1979:Tab9:35,slope,30
Niklfeld1979:Tab9:35,plsx,1
Niklfeld1979:Tab9:35,plsy,100
Niklfeld1979:Tab9:35,date,1979-01-01
Niklfeld1979:Tab9:35,ibex,no
Niklfeld1979:Tab9:35,rupi,no
Niklfeld1979:Tab9:35,soil,shallow
Niklfeld1979:Tab9:35,rock.type,precipice
Niklfeld1979:Tab9:35,rock.soil.verbose,unbekannt
Niklfeld1979:Tab9:35,location,"Steiermark, Jungfernsprung bei Graz-Göstling, Tabelle 9, Niklfeld 1979, Aufnahme 35"
Niklfeld1979:Tab9:35,longitude,15.382819E
Niklfeld1979:Tab9:35,latitude,47.104744N
Niklfeld1979:Tab9:36,cov,30
Niklfeld1979:Tab9:36,tcov,0
Niklfeld1979:Tab9:36,scov,0
Niklfeld1979:Tab9:36,hcov,30
Niklfeld1979:Tab9:36,mcov,0
Niklfeld1979:Tab9:36,htl,0
Niklfeld1979:Tab9:36,hsl,0
Niklfeld1979:Tab9:36,hhl1,0
Niklfeld1979:Tab9:36,hhl2,0
Niklfeld1979:Tab9:36,expo,SW
Niklfeld1979:Tab9:36,slope,30
Niklfeld1979:Tab9:36,plsx,1
Niklfeld1979:Tab9:36,plsy,90
Niklfeld1979:Tab9:36,date,1979-01-01
Niklfeld1979:Tab9:36,ibex,no
Niklfeld1979:Tab9:36,rupi,no
Niklfeld1979:Tab9:36,soil,shallow
Niklfeld1979:Tab9:36,rock.type,precipice
Niklfeld1979:Tab9:36,rock.soil.verbose,unbekannt
Niklfeld1979:Tab9:36,location,"Steiermark, Jungfernsprung bei Graz-Göstling, Tabelle 9, Niklfeld 1979, Aufnahme 36"
Niklfeld1979:Tab9:36,longitude,15.382819E
Niklfeld1979:Tab9:36,latitude,47.104744N
Niklfeld1979:Tab9:9,cov,10
Niklfeld1979:Tab9:9,tcov,0
Niklfeld1979:Tab9:9,scov,0
Niklfeld1979:Tab9:9,hcov,10
Niklfeld1979:Tab9:9,mcov,0
Niklfeld1979:Tab9:9,htl,0
Niklfeld1979:Tab9:9,hsl,0
Niklfeld1979:Tab9:9,hhl1,"0,5"
Niklfeld1979:Tab9:9,hhl2,0
Niklfeld1979:Tab9:9,expo,S
Niklfeld1979:Tab9:9,slope,10
Niklfeld1979:Tab9:9,plsx,1
Niklfeld1979:Tab9:9,plsy,"1,5"
Niklfeld1979:Tab9:9,date,1979-01-01
Niklfeld1979:Tab9:9,ibex,no
Niklfeld1979:Tab9:9,rupi,no
Niklfeld1979:Tab9:9,soil,shallow
Niklfeld1979:Tab9:9,rock.type,precipice
Niklfeld1979:Tab9:9,rock.soil.verbose,unbekannt
Niklfeld1979:Tab9:9,location,"Grillenberger Tal bei Berndorf, Tabelle 9, Niklfeld 1979, Aufnahme 9"
Niklfeld1979:Tab9:9,longitude,16.035550E
Niklfeld1979:Tab9:9,latitude,47.916490N
Niklfeld1979:Tab9:10,accuracy,1000
Niklfeld1979:Tab9:11,accuracy,1000
Niklfeld1979:Tab9:12,accuracy,1000
Niklfeld1979:Tab9:13,accuracy,1000
Niklfeld1979:Tab9:14,accuracy,1000
Niklfeld1979:Tab9:15,accuracy,1000
Niklfeld1979:Tab9:16,accuracy,1000
Niklfeld1979:Tab9:29,accuracy,1000
Niklfeld1979:Tab9:30,accuracy,1000
Niklfeld1979:Tab9:31,accuracy,1000
Niklfeld1979:Tab9:32,accuracy,1000
Niklfeld1979:Tab9:33,accuracy,1000
Niklfeld1979:Tab9:34,accuracy,1000
Niklfeld1979:Tab9:35,accuracy,1000
Niklfeld1979:Tab9:36,accuracy,1000
Niklfeld1979:Tab9:9,accuracy,1000
Niklfeld1979:Tab9:10,observer,H. Niklfeld
Niklfeld1979:Tab9:11,observer,H. Niklfeld
Niklfeld1979:Tab9:12,observer,H. Niklfeld
Niklfeld1979:Tab9:13,observer,H. Niklfeld
Niklfeld1979:Tab9:14,observer,H. Niklfeld
Niklfeld1979:Tab9:15,observer,H. Niklfeld
Niklfeld1979:Tab9:16,observer,H. Niklfeld
Niklfeld1979:Tab9:29,observer,H. Niklfeld
Niklfeld1979:Tab9:30,observer,H. Niklfeld
Niklfeld1979:Tab9:31,observer,H. Niklfeld
Niklfeld1979:Tab9:32,observer,H. Niklfeld
Niklfeld1979:Tab9:33,observer,H. Niklfeld
Niklfeld1979:Tab9:34,observer,H. Niklfeld
Niklfeld1979:Tab9:35,observer,H. Niklfeld
Niklfeld1979:Tab9:36,observer,H. Niklfeld
Niklfeld1979:Tab9:9,observer,H. Niklfeld
Niklfeld1979:Tab9:10,remarks,date is year of publication
Niklfeld1979:Tab9:11,remarks,date is year of publication
Niklfeld1979:Tab9:12,remarks,date is year of publication
Niklfeld1979:Tab9:13,remarks,date is year of publication
Niklfeld1979:Tab9:14,remarks,date is year of publication
Niklfeld1979:Tab9:15,remarks,date is year of publication
Niklfeld1979:Tab9:16,remarks,date is year of publication
Niklfeld1979:Tab9:29,remarks,date is year of publication
Niklfeld1979:Tab9:30,remarks,date is year of publication
Niklfeld1979:Tab9:31,remarks,date is year of publication
Niklfeld1979:Tab9:32,remarks,date is year of publication
Niklfeld1979:Tab9:33,remarks,date is year of publication
Niklfeld1979:Tab9:34,remarks,date is year of publication
Niklfeld1979:Tab9:35,remarks,date is year of publication
Niklfeld1979:Tab9:36,remarks,date is year of publication
Niklfeld1979:Tab9:9,remarks,date is year of publication
