plot;abbr;layer;cover;voucher;comment;history
sr01;acer camp;hl;1;;;
sr01;arrh elat;hl;1;;;
sr01;astr glyc;hl;+;;;
sr01;brac pinn;hl;+;;;
sr01;brac sylv;hl;2b;;;
sr01;buph sali;hl;1;;;
sr01;cala vari;hl;+;;;
sr01;camp pers;hl;+;;;
sr01;camp rapu rapu;hl;3;;;
sr01;care alba;hl;1;;;
sr01;care digi;hl;+;;;
sr01;care flac;hl;2a;;;
sr01;carp betu;hl;+;;;
sr01;clem vita;hl;1;;;
sr01;dact glom glom;hl;+;;;
sr01;digi gran;hl;+;;;
sr01;epip hell slat;hl;1;;;
sr01;euph cypa;hl;r;;;
sr01;euph dulc dulc;hl;+;;;
sr01;euph verr;hl;+;;;
sr01;frag vesc;hl;+;;;
sr01;gali albu;hl;+;;;
sr01;gali sylv;hl;+;;;
sr01;hede heli;hl;+;;;
sr01;hepa nobi;hl;+;;;
sr01;hier muro;hl;+;;;
sr01;hier saba;hl;+;;;
sr01;hype perf;hl;+;;;
sr01;lath vern;hl;+;;;
sr01;ligu vulg;hl;r;;;
sr01;medi lupu;hl;+;;;
sr01;meli meli;hl;+;;;
sr01;orig vulg;hl;+;;;
sr01;poa angu;hl;+;;;
sr01;pulm offi;hl;r;;;
sr01;rosa arve;hl;1;;;
sr01;rosa cani;hl;+;;;
sr01;secu vari;hl;1;;;
sr01;sile nuta nuta;hl;+;;;
sr01;trif medi medi;hl;4;;;
sr01;vero urti;hl;+;;;
sr01;vibu lant;hl;1;;;
sr01;viol alba slat;hl;+;;;
sr01;acer camp;sl;1;;;
sr01;vibu lant;sl;1;;;
sr02;acer camp;hl;+;;;
sr02;acer pseu;hl;r;;;
sr02;arrh elat;hl;1;;;
sr02;brac pinn;hl;2b;;;
sr02;brom erec;hl;r;;;
sr02;cala epig;hl;+;;;
sr02;camp pers;hl;+;;;
sr02;camp rapu rapu;hl;1;;;
sr02;camp rotu;hl;+;;;
sr02;care alba;hl;2a;;;
sr02;care digi;hl;+;;;
sr02;care flac;hl;2a;;;
sr02;care pilo;hl;r;;;
sr02;carp betu;hl;+;;;
sr02;clem vita;hl;+;;;
sr02;corn sang sang;hl;+;;;
sr02;crat mono;hl;+;;;
sr02;dact glom glom;hl;1;;;
sr02;euph amyg amyg;hl;+;;;
sr02;euph cypa;hl;+;;;
sr02;euph dulc dulc;hl;+;;;
sr02;euph verr;hl;+;;;
sr02;fagu sylv;hl;r;;;
sr02;fest gues;hl;r;;;
sr02;frag vesc;hl;+;;;
sr02;frag mosc;hl;r;;;
sr02;gali albu;hl;+;;;
sr02;hepa nobi;hl;+;;;
sr02;hier muro;hl;1;;;
sr02;hier saba;hl;+;;;
sr02;lath prat prat;hl;+;;;
sr02;lath vern;hl;+;;;
sr02;ligu vulg;hl;2a;;;
sr02;lotu corn;hl;+;;;
sr02;mela sylv;hl;r;;;
sr02;meli meli;hl;+;;;
sr02;orig vulg;hl;+;;;
sr02;poa angu;hl;1;;;
sr02;poa nemo;hl;+;;;
sr02;quer robu;hl;+;;;
sr02;ranu bulb;hl;+;;;
sr02;rosa arve;hl;+;;;
sr02;rosa cani;hl;+;;;
sr02;salv glut;hl;r;;;
sr02;sang mino mino;hl;+;;;
sr02;soli virg virg;hl;+;;;
sr02;tara sect rude;hl;r;;;
sr02;trif medi medi;hl;2b;;;
sr02;vibu lant;hl;1;;;
sr02;viol alba slat;hl;+;2014-0004;;
sr02;acer camp;sl;+;;;
sr02;rosa cani;sl;+;;;
sr03;acer plat;hl;+;;;
sr03;acer pseu;hl;1;;;
sr03;ajug rept;hl;+;;;
sr03;anem nemo;hl;+;;;
sr03;apos foet;hl;r;;;
sr03;brac sylv;hl;+;;;
sr03;cala vari;hl;2a;;;
sr03;camp rapu rapu;hl;1;;;
sr03;camp trac;hl;r;;;
sr03;care alba;hl;3;;;
sr03;care digi;hl;1;;;
sr03;care pilo;hl;r;;;
sr03;care sylv;hl;+;;;
sr03;euph dulc dulc;hl;+;;;
sr03;fagu sylv;hl;2a;;;
sr03;fest hete ylla;hl;r;;;
sr03;frax exce;hl;+;;;
sr03;gali odor;hl;+;;;
sr03;hede heli;hl;2a;;;
sr03;hepa nobi;hl;1;;;
sr03;hier muro;hl;+;;;
sr03;lath vern;hl;+;;;
sr03;loni xylo;hl;+;;;
sr03;luzu luzu ides;hl;+;;;
sr03;meli meli;hl;1;;;
sr03;phyt orbi;hl;r;;;
sr03;poa nemo;hl;+;;;
sr03;poly vert;hl;r;;;
sr03;prun aviu slat;hl;+;;;
sr03;salv glut;hl;+;;;
