plot,abbr,layer,cover,voucher,comment,history
ulf01,care limo,hl,1,,,
ulf01,care rost,hl,1,,,
ulf01,sche palu,hl,1,,,
ulf01,tric cesp cesp,hl,1,,,
ulf01,spha subs,ml,1,det. C. Schröck,,
ulf01,warn flui,ml,1,det. C. Schröck,,
ulf02,care rost,hl,1,,,
ulf02,meny trif,hl,1,,,
ulf02,ping vulg,hl,1,,,
ulf02,sche palu,hl,1,,,
ulf02,aneu ping,ml,1,det. C. Schröck,,
ulf02,dros rotu,ml,1,,,
ulf02,gymn infl infl,ml,1,det. C. Schröck,,
ulf02,scap palu,ml,1,det. C. Schröck,,
ulf02,sela sela,ml,1,,,
ulf02,spha subs,ml,1,det. C. Schröck,,
ulf03,andr poli,hl,1,,,
ulf03,care lasi lasi,hl,1,,,
ulf03,care limo,hl,1,,,
ulf03,care rost,hl,1,,,
ulf03,erio vagi,hl,1,,,
ulf03,tric cesp cesp,hl,1,,,
ulf03,dros rotu,ml,1,,,
ulf03,gymn infl infl,ml,1,det. C. Schröck,,
ulf03,jung ales,ml,1,,,
ulf03,scap palu,ml,1,det. C. Schröck,,
ulf03,stra stra,ml,1,det. C. Schröck,,
ulf03,warn flui,ml,1,det. C. Schröck,,
ulf04,care rost,hl,1,,,
ulf04,erio angu,hl,1,,,
ulf04,meny trif,hl,1,,,
ulf04,moli caer aggr,hl,1,,,
ulf04,pote erec,hl,1,,,
ulf04,sche palu,hl,1,,,
ulf04,tric cesp cesp,hl,1,,,
ulf04,aneu ping,ml,1,det. C. Schröck,,
ulf04,camp stel,ml,1,det. C. Schröck,,
ulf04,spha plat,ml,1,det. C. Schröck,,
ulf04,spha subs,ml,1,det. C. Schröck,,
ulf04,warn sarm,ml,1,det. C. Schröck,,
ulf05,care limo,hl,1,,,
ulf05,care rost,hl,1,,,
ulf05,meny trif,hl,1,,,
ulf05,sche palu,hl,1,,,
ulf05,tric cesp cesp,hl,1,,,
ulf05,clad flui,ml,1,det. C. Schröck,,
ulf05,dros ×obo,ml,1,,,
ulf05,gymn infl infl,ml,1,,,
ulf05,scap palu,ml,1,det. C. Schröck,,
ulf05,spha maju,ml,1,,,
ulf05,spha subs,ml,1,det. C. Schröck,,
ulf05,vacc oxyc,ml,1,,,
ulf06,care limo,hl,1,,,
ulf06,care rost,hl,1,,,
ulf06,sche palu,hl,1,,,
ulf06,scor scor,ml,1,det. C. Schröck,,
ulf07,care limo,hl,1,,,
ulf07,sche palu,hl,1,,,
ulf07,tric alpi,hl,1,,,
ulf07,dros rotu,ml,1,,,
ulf07,spha mage,ml,1,det. C. Schröck,,
ulf07,spha maju,ml,1,,,
ulf07,spha subs,ml,1,det. C. Schröck,,
ulf07,stra stra,ml,1,det. C. Schröck,,
ulf08,care limo,hl,1,,,
ulf08,care pauc,hl,1,,,
ulf08,lari deci deci,hl,1,,,
ulf08,moli caer aggr,hl,1,,,
ulf08,pote erec,hl,1,,,
ulf08,sche palu,hl,1,,,
ulf08,tric cesp cesp,hl,1,,,
ulf08,clad flui,ml,1,det. C. Schröck,,
ulf08,dros rotu,ml,1,,,
ulf08,gymn infl infl,ml,1,,,
ulf08,spha subs,ml,1,det. C. Schröck,,
ulf08,stra stra,ml,1,det. C. Schröck,,
ulf08,warn flui,ml,1,det. C. Schröck,,
ulf09,care limo,hl,1,,,
ulf09,care rost,hl,1,,,
ulf09,sche palu,hl,1,,,
ulf09,tric cesp cesp,hl,1,,,
ulf10,andr poli,hl,1,,,
ulf10,care echi,hl,1,,,
ulf10,care limo,hl,1,,,
ulf10,care rost,hl,1,,,
ulf10,erio angu,hl,1,,,
ulf10,meny trif,hl,1,,,
ulf10,moli caer aggr,hl,1,,,
ulf10,sche palu,hl,1,,,
ulf10,tric cesp cesp,hl,1,,,
ulf10,clad flui,ml,1,det. C. Schröck,,
ulf10,dros rotu,ml,1,,,
ulf10,spha subs,ml,1,det. C. Schröck,,
ulf10,stra stra,ml,1,det. C. Schröck,,
ulf10,vacc oxyc,ml,1,,,
ulf10,warn exan,ml,1,det. C. Schröck,,
ulf11,care limo,hl,1,,,
ulf11,care rost,hl,1,,,
ulf11,meny trif,hl,1,,,
ulf11,sche palu,hl,1,,,
ulf11,tric cesp cesp,hl,1,,,
ulf11,warn exan,ml,1,det. C. Schröck,,
ulf12,andr poli,hl,1,,,
ulf12,bart alpi,hl,1,,,
ulf12,care rost,hl,1,,,
ulf12,moli caer aggr,hl,1,,,
ulf12,pote erec,hl,1,,,
ulf12,sche palu,hl,1,,,
ulf12,tric cesp cesp,hl,1,,,
ulf12,aneu ping,ml,1,det. C. Schröck,,
ulf12,clad flui,ml,1,det. C. Schröck,,
ulf12,spha cent,ml,1,det. C. Schröck,,
ulf12,spha mage,ml,1,det. C. Schröck,,
ulf12,spha subs,ml,1,det. C. Schröck,,
ulf12,spha warn,ml,1,det. C. Schröck,,
