plot,abbr,layer,cover,voucher,comment,history
sww01,acer pseu,hl,r,,,
sww01,aego poda,hl,1,,,
sww01,alli ursi ursi,hl,2b,,,
sww01,arum macu,hl,1,,,
sww01,care pend,hl,1,,,
sww01,care remo remo,hl,+,,,
sww01,circ lute lute,hl,+,,,
sww01,desc cesp,hl,+,,,
sww01,fica vern vern,hl,4,,,
sww01,frax exce,hl,+,,,
sww01,gale mont,hl,+,,,
sww01,leuc vern,hl,+,,,
sww01,pari quad,hl,+,,,
sww01,poly mult,hl,+,,,
sww01,pulm offi,hl,+,,,
sww01,rubu caes,hl,1,,,
sww01,soli giga,hl,3,,,
sww01,symp tube slat,hl,1,,,
sww01,ulmu glab,hl,+,,,
sww01,urti dioi dioi,hl,+,,,
sww01,corn sang sang,sl,+,,,
sww01,prun padu padu,sl,+,,,
sww01,alnu glut,tl1,3,,,
sww01,alnu inca,tl1,2a,,,
sww02,aego poda,hl,2a,,,
sww02,alli ursi ursi,hl,2b,,,
sww02,arum macu,hl,+,,,
sww02,care pend,hl,1,,,
sww02,care sylv,hl,+,,,
sww02,circ lute lute,hl,+,,,
sww02,desc cesp,hl,+,,,
sww02,equi telm,hl,+,,,
sww02,fica vern vern,hl,3,,,
sww02,gale mont,hl,+,,,
sww02,gali apar,hl,1,,,
sww02,glec hede,hl,+,,,
sww02,lami macu,hl,+,,,
sww02,leuc vern,hl,2a,,,
sww02,pari quad,hl,+,,,
sww02,phal arun,hl,+,,,
sww02,prim elat,hl,1,,,
sww02,pulm offi,hl,+,,,
sww02,rubu caes,hl,2a,,,
sww02,salv glut,hl,+,,,
sww02,soli giga,hl,2b,,,
sww02,symp tube slat,hl,1,,,
sww02,urti dioi dioi,hl,+,,,
sww02,frax exce,sl,+,,,
sww02,samb nigr,sl,+,,,
sww02,alnu glut,tl1,3,,,
sww02,alnu inca,tl1,2a,,,
sww02,frax exce,tl2,2a,,,
sww03,aego poda,hl,+,,,
sww03,alli ursi ursi,hl,2b,,,
sww03,anem nemo,hl,+,,,
sww03,athy fili,hl,+,,,
sww03,brac sylv,hl,2a,,,
sww03,camp trac,hl,+,,,
sww03,care pend,hl,1,,,
sww03,care remo remo,hl,+,,,
sww03,care sylv,hl,+,,,
sww03,circ lute lute,hl,+,,,
sww03,desc cesp,hl,2a,,,
sww03,dryo cart,hl,+,,,
sww03,equi telm,hl,r,,,
sww03,fica vern vern,hl,+,,,
sww03,frax exce,hl,+,,,
sww03,gale mont,hl,1,,,
sww03,gali apar,hl,+,,,
sww03,geum urba,hl,+,,,
sww03,glec hede,hl,+,,,
sww03,hede heli,hl,+,,,
sww03,pari quad,hl,+,,,
sww03,pulm offi,hl,+,,,
sww03,quer robu,hl,+,,,
sww03,rubu caes,hl,1,,,
sww03,rubu sect rubu,hl,+,,,
sww03,salv glut,hl,+,,,
sww03,soli giga,hl,1,,,
sww03,stac sylv,hl,+,,,
sww03,ulmu glab,hl,+,,,
sww03,urti dioi dioi,hl,+,,,
sww03,euon euro,sl,+,,,
sww03,acer pseu,tl1,3,,,
sww03,alnu glut,tl1,2b,,,
sww03,ulmu glab,tl1,2b,,,
sww03,acer pseu,tl2,2a,,,
sww03,carp betu,tl2,1,,,
sww03,fagu sylv,tl2,1,,,
sww03,ulmu glab,tl2,2a,,,
sww04,acer pseu,hl,+,,,
sww04,aego poda,hl,+,,,
sww04,ajug rept,hl,+,,,
sww04,alli ursi ursi,hl,3,,,
sww04,anem nemo,hl,1,,,
sww04,apos foet,hl,+,,,
sww04,arum macu,hl,+,,,
sww04,brac sylv,hl,1,,,
sww04,care digi,hl,+,,,
sww04,care sylv,hl,1,,,
sww04,carp betu,hl,+,,,
sww04,circ lute lute,hl,+,,,
