plot;abbr;layer;cover;voucher;comment;history
mh01;acer pseu;hl;1;;;
mh01;aego poda;hl;+;;;
mh01;anem nemo;hl;+;;;
mh01;apos foet;hl;r;;;
mh01;aspl ruta;hl;+;;;
mh01;aspl tric quad;hl;r;;;
mh01;aspl tric slat;hl;r;2014-0183;;
mh01;brac sylv;hl;+;;;
mh01;cala vari;hl;2a;;;
mh01;camp coch;hl;r;;;
mh01;camp rapu rapu;hl;+;;;
mh01;camp rotu;hl;+;;;
mh01;camp trac;hl;+;;;
mh01;care alba;hl;2a;;;
mh01;care digi;hl;2a;;;
mh01;care mont;hl;1;;;
mh01;care orni orni;hl;+;;;
mh01;care sylv;hl;r;;;
mh01;carp betu;hl;+;;;
mh01;clem vita;hl;2b;;;
mh01;conv maja maja;hl;1;;;
mh01;corn sang slat;hl;+;;;
mh01;cory avel;hl;1;;;
mh01;desc cesp;hl;+;;;
mh01;epip hell slat;hl;+;;;
mh01;euon euro;hl;+;;;
mh01;euph amyg amyg;hl;+;;;
mh01;euph dulc dulc;hl;+;;;
mh01;fagu sylv;hl;2a;;;
mh01;frag vesc;hl;+;;;
mh01;frax exce;hl;+;;;
mh01;gali sylv;hl;1;;;
mh01;gera robe;hl;+;;;
mh01;geum urba;hl;+;;;
mh01;hede heli;hl;+;;;
mh01;hepa nobi;hl;1;;;
mh01;hier bifi;hl;+;;;
mh01;hier muro;hl;+;;;
mh01;hype hirs;hl;+;;;
mh01;jugl regi;hl;+;;;
mh01;ligu vulg;hl;1;;;
mh01;meli nuta;hl;1;;;
mh01;merc pere;hl;+;;;
mh01;pice abie;hl;+;;;
mh01;poa nemo;hl;+;;;
mh01;pren purp;hl;1;;;
mh01;prun aviu slat;hl;+;;;
mh01;quer robu;hl;+;;;
mh01;rham cath;hl;+;;;
mh01;rosa arve;hl;r;;;
mh01;rubu caes;hl;+;;;
mh01;rubu sect rubu;hl;1;R. hirtus;;
mh01;salv glut;hl;+;;;
mh01;samb nigr;hl;+;;;
mh01;soli virg virg;hl;+;;;
mh01;sorb aria;hl;+;;;
mh01;taxu bacc;hl;r;;;
mh01;tili cord;hl;1;;;
mh01;ulmu glab;hl;+;;;
mh01;vibu lant;hl;1;;;
mh01;vibu opul;hl;+;;;
mh01;viol reic;hl;+;;;
mh01;viol rivi;hl;+;;;
mh01;acer pseu;sl;1;;;
mh01;carp betu;sl;1;;;
mh01;clem vita;sl;1;;;
mh01;corn sang slat;sl;+;;;
mh01;cory avel;sl;1;;;
mh01;crat mono;sl;r;;;
mh01;euon euro;sl;+;;;
mh01;fagu sylv;sl;2b;;;
mh01;frax exce;sl;1;;;
mh01;hede heli;sl;+;;;
mh01;ligu vulg;sl;2a;;;
