plot,abbr,layer,cov,voucher,comment,history
ta03,lysi nemo,hl,+,,,
ta03,maia bifo,hl,+,,,
ta03,merc pere,hl,2b,,,
ta03,oxal acet,hl,2b,,,
ta03,pari quad,hl,+,,,
ta03,pice abie,hl,r,,,
ta03,poly vert,hl,r,,,
ta03,prim elat,hl,+,,,
ta03,pulm offi,hl,+,,,
ta03,rosa arve,hl,r,,,
ta03,sonc aspe aspe,hl,r,,,
ta03,symp tube slat,hl,+,,,
ta03,vero mont,hl,+,,,
ta03,viol reic,hl,+,,,
ta03,cory avel,sl1,2a,,,
ta03,fagu sylv,sl1,+,,,
ta03,frax exce,sl1,+,,,
ta03,cory avel,sl2,+,,,
ta03,crat mono,sl2,r,,,
ta03,fagu sylv,sl2,+,,,
ta03,frax exce,sl2,2b,,,
ta03,loni xylo,sl2,1,,,
ta03,sorb aria,sl2,r,,,
ta03,acer pseu,tl1,1,,,
ta03,pice abie,tl1,4,,,
ta03,acer pseu,tl2,2a,,,
ta03,pice abie,tl2,1,,,
ta03,acer pseu,tl3,+,,,
ta03,fagu sylv,tl3,2b,,,
ta04,acer pseu,hl,1,,,
ta04,aego poda,hl,+,,,
ta04,ajug rept,hl,+,,,
ta04,anem nemo,hl,+,,,
ta04,apos foet,hl,+,,,
ta04,asar euro euro,hl,+,,,
ta04,astr majo,hl,+,,,
ta04,brac sylv,hl,1,,,
ta04,camp trac,hl,r,,,
ta04,card trif,hl,+,,,
ta04,care alba,hl,3,,,
ta04,care sylv,hl,+,,,
ta04,chae hirs,hl,r,,,
ta04,circ inte,hl,+,,,
ta04,cirs oler,hl,+,,,
ta04,cory avel,hl,r,,,
ta04,crep palu,hl,+,,,
ta04,daph meze,hl,r,,,
ta04,desc cesp,hl,+,,,
ta04,frax exce,hl,1,,,
ta04,gale mont,hl,1,,,
ta04,gale psis spec ies,hl,r,,,
ta04,hell nige,hl,1,,,
ta04,hepa nobi,hl,2a,,,
ta04,hord euro,hl,r,,,
ta04,list ovat,hl,r,,,
ta04,loni xylo,hl,+,,,
ta04,maia bifo,hl,1,,,
ta04,merc pere,hl,2a,,,
ta04,oxal acet,hl,2b,,,
ta04,pari quad,hl,+,,,
ta04,phyt spic spic,hl,+,,,
ta04,prim elat,hl,+,,,
ta04,pulm offi,hl,+,,,
ta04,salv glut,hl,+,,,
ta04,sani euro,hl,1,,,
ta04,soli virg virg,hl,r,,,
ta04,sorb aria,hl,r,,,
ta04,symp tube slat,hl,+,,,
ta04,ulmu glab,hl,r,,,
ta04,vibu opul,hl,+,,,
ta04,viol bifl,hl,1,,,
ta04,viol reic,hl,+,,,
ta04,cory avel,sl1,+,,,
ta04,fagu sylv,sl1,2b,,,
ta04,ulmu glab,sl1,1,,,
ta04,acer pseu,tl1,2a,,,
ta04,pice abie,tl1,3,,,
ta04,acer pseu,tl2,2a,,,
ta04,ulmu glab,tl2,1,,,
ta04,fagu sylv,tl3,3,,,
ta04,ulmu glab,tl3,1,,,
ta05,acer pseu,hl,+,,,
ta05,acon lyco vulp,hl,r,,,
ta05,aego poda,hl,2a,,,
ta05,alli ursi ursi,hl,+,,,
ta05,ange sylv sylv,hl,+,,,
ta05,astr majo,hl,+,,,
ta05,brac sylv,hl,3,,,
ta05,camp trac,hl,+,,,
ta05,card trif,hl,1,,,
ta05,care alba,hl,1,,,
ta05,care sylv,hl,1,,,
ta05,circ inte,hl,+,,,
ta05,cirs oler,hl,2a,,,
ta05,daph meze,hl,+,,,
ta05,desc cesp,hl,+,,,
ta05,dryo dila,hl,+,,,
ta05,eupa cann,hl,2a,,,
ta05,frag vesc,hl,+,,,
ta05,frax exce,hl,1,,,
ta05,gale mont,hl,2a,,,
ta05,gale psis spec ies,hl,+,,,
ta05,hepa nobi,hl,+,,,
ta05,impa noli,hl,+,,,
ta05,impa parv,hl,+,,,
ta05,knau maxi,hl,+,,,
ta05,lami macu,hl,+,,,
ta05,ligu vulg,hl,r,,,
ta05,loni xylo,hl,+,,,
ta05,merc pere,hl,+,,,
ta05,oxal acet,hl,+,,,
ta05,pari quad,hl,+,,,
ta05,pice abie,hl,r,,,
ta05,poa hybr,hl,r,,,
ta05,prim elat,hl,+,,,
ta05,pulm offi,hl,1,,,
ta05,rosa arve,hl,1,,,
ta05,rubu caes,hl,1,,,
ta05,rubu idae,hl,+,,,
ta05,salv glut,hl,2a,,,
ta05,sani euro,hl,+,,,
ta05,sene ovat ovat,hl,+,,,
ta05,stac sylv,hl,+,,,
ta05,ulmu glab,hl,r,,,
ta05,vibu lant,hl,+,,,
ta05,vibu opul,hl,+,,,
ta05,viol bifl,hl,+,,,
ta05,cory avel,sl1,1,,,
ta05,fran alnu,sl1,r,,,
ta05,frax exce,sl1,2b,,,
ta05,ligu vulg,sl1,+,,,
ta05,pice abie,sl1,r,,,
ta05,sorb aucu aucu,sl1,+,,,
ta05,ulmu glab,sl1,+,,,
ta05,vibu lant,sl1,+,,,
ta05,cory avel,sl2,1,,,
ta05,frax exce,sl2,2a,,,
ta05,ligu vulg,sl2,+,,,
ta05,loni xylo,sl2,3,,,
ta05,pice abie,sl2,+,,,
ta05,prun padu padu,sl2,+,,,
ta05,vibu lant,sl2,+,,,
ta05,acer pseu,tl2,2a,,,
ta05,frax exce,tl2,4,,,
ta05,cory avel,tl3,1,,,
ta05,ulmu glab,tl3,1,,,
ta06,abie alba,hl,r,,,
ta06,acer plat,hl,+,,,
ta06,acer pseu,hl,1,,,
ta06,ange sylv sylv,hl,r,,,
ta06,apos foet,hl,+,,,
ta06,aqui atra,hl,+,,,
ta06,arun dioi,hl,r,,,
ta06,berb vulg,hl,r,,,
ta06,brac sylv,hl,1,,,
ta06,cala vari,hl,+,,,
ta06,camp trac,hl,r,,,
ta06,card enne,hl,+,,,
ta06,card trif,hl,+,,,
ta06,care alba,hl,4,,,
ta06,cirs oler,hl,+,,,
ta06,cory avel,hl,+,,,
ta06,daph meze,hl,r,,,
ta06,desc cesp,hl,+,,,
ta06,dryo dila,hl,r,,,
ta06,euph amyg amyg,hl,+,,,
ta06,fagu sylv,hl,+,,,
ta06,frag vesc,hl,1,,,
ta06,frax exce,hl,+,,,
ta06,hell nige,hl,+,,,
ta06,hepa nobi,hl,+,,,
ta06,knau maxi,hl,r,,,
ta06,lili mart,hl,r,,,
ta06,loni alpi,hl,r,,,
ta06,loni xylo,hl,+,,,
ta06,maia bifo,hl,+,,,
ta06,mela sylv,hl,+,,,
ta06,meli nuta,hl,+,,,
ta06,merc pere,hl,+,,,
ta06,oxal acet,hl,+,,,
ta06,pari quad,hl,r,,,
ta06,phyt spic spic,hl,r,,,
ta06,pice abie,hl,r,,,
ta06,poly vert,hl,2b,,,
ta06,pren purp,hl,+,,,
ta06,prim elat,hl,+,,,
ta06,prun padu padu,hl,+,,,
ta06,ranu nemo,hl,r,,,
ta06,rosa pend,hl,+,,,
ta06,rubu caes,hl,+,,,
ta06,rubu sect rubu,hl,2a,,,
ta06,sesl caer,hl,+,,,
ta06,soli virg virg,hl,+,,,
ta06,ulmu glab,hl,r,,,
ta06,vale mont,hl,r,,,
ta06,vale trip,hl,+,,,
ta06,vero urti,hl,r,,,
ta06,vibu opul,hl,+,,,
ta06,viol reic,hl,+,,,
ta06,cory avel,sl1,1,,,
ta06,fagu sylv,sl1,1,,,
ta06,sorb aucu aucu,sl1,1,,,
ta06,berb vulg,sl2,1,,,
ta06,cory avel,sl2,2b,,,
ta06,coto tome,sl2,r,,,
ta06,fagu sylv,sl2,2a,,,
ta06,fran alnu,sl2,r,,,
ta06,frax exce,sl2,+,,,
ta06,loni xylo,sl2,+,,,
ta06,rham cath,sl2,r,,,
ta06,rosa pend,sl2,1,,,
ta06,sorb aucu aucu,sl2,1,,,
ta06,acer pseu,tl1,2a,,,
ta06,frax exce,tl1,1,,,
ta06,pice abie,tl1,4,,,
ta06,acer pseu,tl2,1,,,
ta06,ulmu glab,tl3,1,,,
ta07,abie alba,hl,+,,,
ta07,acer plat,hl,+,,,
ta07,acer pseu,hl,+,,,
ta07,aden alpi,hl,r,,,
ta07,apos foet,hl,+,,,
ta07,asar euro euro,hl,+,,,
ta07,berb vulg,hl,r,,,
ta07,brac sylv,hl,+,,,
ta07,cala vari,hl,1,,,
ta07,card trif,hl,1,,,
ta07,care alba,hl,5,,,
ta07,care digi,hl,r,,,
ta07,cory avel,hl,+,,,
ta07,dact macu slat,hl,r,,,
ta07,daph meze,hl,+,,,
ta07,desc cesp,hl,r,,,
ta07,epip atro,hl,r,,,
ta07,epip hell slat,hl,r,,,
ta07,euph amyg amyg,hl,+,,,
ta07,fagu sylv,hl,1,,,
ta07,frag vesc,hl,+,,,
ta07,fran alnu,hl,r,,,
ta07,frax exce,hl,1,,,
ta07,gale mont,hl,r,,,
ta07,gent ascl,hl,r,,,
ta07,hell nige,hl,1,,,
ta07,hepa nobi,hl,1,,,
ta07,hier muro,hl,r,,,
ta07,knau maxi,hl,r,,,
ta07,loni alpi,hl,+,,,
ta07,luzu sylv sylv,hl,+,,,
ta07,maia bifo,hl,+,,,
ta07,mela sylv,hl,2a,,,
ta07,meli nuta,hl,1,,,
ta07,merc pere,hl,+,,,
ta07,neot nidu,hl,r,,,
ta07,oxal acet,hl,+,,,
ta07,pari quad,hl,r,,,
ta07,phyt spic spic,hl,+,,,
ta07,pice abie,hl,r,,,
ta07,poly vert,hl,1,,,
ta07,pren purp,hl,+,,,
ta07,prim elat,hl,r,,,
ta07,rubu saxa,hl,+,,,
ta07,sene ovat ovat,hl,r,,,
ta07,sesl caer,hl,r,,,
ta07,soli virg virg,hl,+,,,
ta07,sorb aria,hl,+,,,
ta07,sorb aucu aucu,hl,+,,,
ta07,ulmu glab,hl,r,,,
ta07,vacc myrt,hl,+,,,
ta07,vale trip,hl,+,,,
ta07,vero urti,hl,r,,,
ta07,vibu lant,hl,r,,,
ta07,vibu opul,hl,+,,,
ta07,viol reic,hl,+,,,
ta07,fagu sylv,sl1,1,,,
ta07,fagu sylv,sl2,2a,,,
ta07,vibu opul,sl2,+,,,
ta07,pice abie,tl1,4,,,
ta07,acer plat,tl2,1,,,
ta07,acer pseu,tl2,2a,,,
ta07,fagu sylv,tl2,2b,,,
ta07,pice abie,tl2,2a,,,
ta07,fagu sylv,tl3,2b,,,
ta08,acer plat,hl,+,,,
ta08,acer pseu,hl,1,,,
ta08,acon lyco vulp,hl,+,,,
ta08,acta spic,hl,+,,,
ta08,alnu inca,hl,+,,,
ta08,anem nemo,hl,+,,,
ta08,ange sylv sylv,hl,+,,,
ta08,apos foet,hl,1,,,
ta08,asar euro euro,hl,1,,,
ta08,astr majo,hl,r,,,
ta08,brac sylv,hl,+,,,
ta08,camp trac,hl,+,,,
ta08,card trif,hl,+,,,
ta08,care alba,hl,4,,,
ta08,care digi,hl,+,,,
ta08,care flac,hl,+,,,
ta08,ceph long,hl,r,,,
ta08,chae hirs,hl,+,,,
ta08,cirs oler,hl,+,,,
ta08,cory avel,hl,+,,,
ta08,crep palu,hl,+,,,
ta08,dact macu slat,hl,r,,,
ta08,daph meze,hl,+,,,
ta08,eupa cann,hl,+,,,
ta08,frag vesc,hl,+,,,
ta08,frax exce,hl,1,,,
ta08,gale mont,hl,+,,,
ta08,gymn robe,hl,+,,,
ta08,hell nige,hl,+,,,
ta08,hepa nobi,hl,1,,,
ta08,knau maxi,hl,+,,,
ta08,lact mura,hl,+,,,
ta08,lase lati lati,hl,r,,,
ta08,list ovat,hl,r,,,
ta08,loni xylo,hl,2a,,,
ta08,lysi nemo,hl,+,,,
ta08,maia bifo,hl,r,,,
ta08,merc pere,hl,1,,,
ta08,pari quad,hl,r,,,
ta08,poly mult,hl,+,,,
ta08,poly vert,hl,+,,,
ta08,prim elat,hl,r,,,
ta08,prun padu padu,hl,+,,,
ta08,pulm offi,hl,+,,,
ta08,rubu caes,hl,+,,,
ta08,rubu saxa,hl,r,,,
ta08,salv glut,hl,r,,,
ta08,soli virg virg,hl,r,,,
ta08,sorb aria,hl,r,,,
ta08,sorb aucu aucu,hl,+,,,
ta08,stac sylv,hl,r,,,
ta08,symp tube slat,hl,+,,,
ta08,ulmu glab,hl,+,,,
ta08,vibu lant,hl,r,,,
ta08,vibu opul,hl,+,,,
ta08,viol reic,hl,+,,,
ta08,acer pseu,sl1,+,,,
ta08,cory avel,sl1,2a,,,
ta08,loni xylo,sl1,1,,,
ta08,acer pseu,sl2,+,,,
ta08,cory avel,sl2,r,,,
ta08,prun padu padu,sl2,1,,,
ta08,alnu inca,tl2,2a,,,
ta08,frax exce,tl2,1,,,
ta08,pice abie,tl2,3,,,
ta08,sali elea elea,tl2,2b,,,
ta08,acer pseu,tl3,1,,,
ta08,alnu inca,tl3,1,,,
ta08,fagu sylv,tl3,1,,,
ta08,pice abie,tl3,2b,,,
ta08,tili ×vul,tl3,+,,,
ta09,acer pseu,hl,+,,,
ta09,aego poda,hl,+,,,
ta09,ajug rept,hl,1,,,
ta09,alnu inca,hl,+,,,
ta09,ange sylv sylv,hl,+,,,
ta09,asar euro euro,hl,1,,,
ta09,brac sylv,hl,1,,,
ta09,brom bene,hl,r,,,
ta09,camp trac,hl,r,,,
ta09,care alba,hl,+,,,
ta09,care digi,hl,+,,,
ta09,care sylv,hl,+,,,
ta09,ceph long,hl,r,,,
ta09,chae hirs,hl,+,,,
ta09,cirs oler,hl,+,,,
ta09,clem vita,hl,+,,,
ta09,cory avel,hl,+,,,
ta09,daph meze,hl,r,,,
ta09,epip hell slat,hl,r,,,
ta09,frag vesc,hl,+,,,
ta09,frax exce,hl,1,,,
ta09,gali albu,hl,r,,,
ta09,hepa nobi,hl,+,,,
ta09,hier muro,hl,r,,,
ta09,knau maxi,hl,+,,,
ta09,list ovat,hl,r,,,
ta09,loni xylo,hl,+,,,
ta09,meli nuta,hl,+,,,
ta09,merc pere,hl,+,,,
ta09,orig vulg,hl,+,,,
ta09,peta para,hl,r,,,
ta09,phyt spic spic,hl,+,,,
ta09,prun vulg,hl,r,,,
ta09,salv glut,hl,1,,,
ta09,soli virg virg,hl,+,,,
ta09,stac sylv,hl,r,,,
ta09,ulmu glab,hl,+,,,
ta09,vale mont,hl,r,,,
ta09,vale offi samb,hl,+,,,
ta09,vero urti,hl,r,,,
ta09,viol reic,hl,+,,,
ta09,acer pseu,sl1,1,,,
ta09,alnu inca,sl1,1,,,
ta09,cory avel,sl1,2a,,,
ta09,pice abie,sl1,2b,,,
ta09,acer pseu,sl2,1,,,
ta09,frax exce,sl2,r,,,
ta09,loni xylo,sl2,+,,,
ta09,pice abie,sl2,2a,,,
ta09,alnu inca,tl2,2a,,,
ta09,pice abie,tl2,2b,,,
ta09,acer pseu,tl3,2a,,,
ta09,alnu inca,tl3,2b,,,
ta09,pice abie,tl3,3,,,
ta09,sali elea elea,tl3,2a,,,
ta09,sali purp,tl3,1,,,
ta10,acer plat,hl,r,,,
ta10,acer pseu,hl,+,,,
ta10,aego poda,hl,1,,,
ta10,asar euro euro,hl,1,,,
ta10,astr majo,hl,r,,,
ta10,athy fili,hl,1,,,
ta10,brac sylv,hl,2b,,,
ta10,brom bene,hl,+,,,
ta10,card trif,hl,1,,,
ta10,care sylv,hl,1,,,
ta10,chae hirs,hl,+,,,
ta10,circ inte,hl,+,,,
ta10,cirs oler,hl,1,,,
ta10,cory avel,hl,+,,,
ta10,desc cesp,hl,+,,,
ta10,dryo cart,hl,+,,,
ta10,dryo dila,hl,+,,,
ta10,eupa cann,hl,+,,,
ta10,fest giga,hl,+,,,
ta10,fili ulma ulma,hl,+,,,
ta10,frag vesc,hl,+,,,
ta10,frax exce,hl,+,,,
ta10,gale mont,hl,2a,,,
ta10,gale spec iosa,hl,+,,,
ta10,geum urba,hl,+,,,
ta10,hepa nobi,hl,+,,,
ta10,impa noli,hl,+,,,
ta10,loni xylo,hl,1,,,
ta10,merc pere,hl,+,,,
ta10,pari quad,hl,+,,,
ta10,prim elat,hl,+,,,
ta10,prun aviu slat,hl,r,,,
ta10,prun padu padu,hl,r,,,
ta10,pulm offi,hl,1,,,
ta10,rosa arve,hl,2a,,,
ta10,rubu idae,hl,2a,,,
ta10,salv glut,hl,2a,,,
ta10,sene ovat ovat,hl,+,,,
ta10,stac sylv,hl,1,,,
ta10,ulmu glab,hl,+,,,
ta10,vale offi samb,hl,+,,,
ta10,vibu lant,hl,+,,,
ta10,acer pseu,sl1,1,,,
ta10,cory avel,sl1,3,,,
ta10,frax exce,sl1,2b,,,
ta10,pice abie,sl1,3,,,
ta10,ulmu glab,sl1,1,,,
ta10,cory avel,sl2,2a,,,
ta10,loni xylo,sl2,2b,,,
ta10,prun aviu slat,sl2,r,,,
ta10,prun padu padu,sl2,+,,,
ta10,rosa arve,sl2,1,,,
ta10,vibu lant,sl2,r,,,
ta10,frax exce,tl1,2a,,,
ta11,acer plat,hl,+,,,
ta11,acer pseu,hl,+,,,
ta11,acta spic,hl,r,,,
ta11,aego poda,hl,1,,,
ta11,ajug rept,hl,+,,,
ta11,alnu inca,hl,+,,,
ta11,anth niti,hl,+,,,
ta11,apos foet,hl,1,,,
ta11,arct spec ies,hl,+,,,
ta11,asar euro euro,hl,1,,,
ta11,brac sylv,hl,2a,,,
ta11,brom bene,hl,+,,,
ta11,camp trac,hl,+,,,
ta11,card trif,hl,+,,,
ta11,care alba,hl,1,,,
ta11,care sylv,hl,+,,,
ta11,ceph long,hl,r,,,
ta11,chae hirs,hl,2a,,,
ta11,circ inte,hl,+,,,
ta11,cirs oler,hl,1,,,
ta11,clem vita,hl,+,,,
ta11,clin vulg vulg,hl,+,,,
ta11,cory avel,hl,+,,,
ta11,crep palu,hl,+,,,
ta11,dact macu slat,hl,+,,,
ta11,daph meze,hl,+,,,
ta11,eupa cann,hl,r,,,
ta11,fest giga,hl,+,,,
ta11,frag vesc,hl,+,,,
ta11,frax exce,hl,2a,,,
ta11,gale mont,hl,+,,,
ta11,gale spec iosa,hl,+,,,
ta11,gera robe,hl,r,,,
ta11,geum urba,hl,r,,,
ta11,hepa nobi,hl,+,,,
ta11,knau maxi,hl,+,,,
ta11,lact mura,hl,+,,,
ta11,lili mart,hl,r,,,
ta11,list ovat,hl,r,,,
ta11,loni alpi,hl,+,,,
ta11,loni xylo,hl,+,,,
ta11,lysi nemo,hl,+,,,
ta11,meli nuta,hl,+,,,
ta11,merc pere,hl,2b,,,
ta11,pari quad,hl,+,,,
ta11,peta hybr,hl,+,,,
ta11,phyt spic spic,hl,+,,,
ta11,pice abie,hl,r,,,
ta11,poly mult,hl,+,,,
ta11,prim elat,hl,+,,,
ta11,prun padu padu,hl,+,,,
ta11,pulm offi,hl,2a,,,
ta11,ranu lanu,hl,+,,,
ta11,salv glut,hl,2b,,,
ta11,samb nigr,hl,+,,,
ta11,sani euro,hl,1,,,
ta11,sene ovat ovat,hl,r,,,
ta11,soli virg virg,hl,+,,,
ta11,stac sylv,hl,+,,,
ta11,stel nemo,hl,+,,,
ta11,symp tube slat,hl,+,,,
ta11,ulmu glab,hl,+,,,
ta11,vale offi samb,hl,+,,,
ta11,vibu lant,hl,+,,,
ta11,viol bifl,hl,+,,,
ta11,viol reic,hl,+,,,
ta11,cory avel,sl1,1,,,
ta11,frax exce,sl1,2a,,,
ta11,pice abie,sl1,1,,,
ta11,acer pseu,sl2,+,,,
ta11,cory avel,sl2,+,,,
ta11,frax exce,sl2,2a,,,
ta11,loni xylo,sl2,1,,,
ta11,pice abie,sl2,+,,,
ta11,prun padu padu,sl2,1,,,
ta11,samb nigr,sl2,+,,,
ta11,acer pseu,tl2,3,,,
ta11,alnu inca,tl2,2a,,,
ta11,frax exce,tl2,2a,,,
ta11,sali elea elea,tl2,3,,,
ta11,acer pseu,tl3,2a,,,
ta11,alnu inca,tl3,1,,,
ta11,cory avel,tl3,1,,,
ta11,frax exce,tl3,1,,,
ta11,pice abie,tl3,2b,,,
ta11,sali elea elea,tl3,1,,,
ta12,acer pseu,hl,+,,,
ta12,acon lyco vulp,hl,+,,,
ta12,aego poda,hl,+,,,
ta12,alli ursi ursi,hl,+,,,
ta12,alnu inca,hl,+,,,
ta12,anth niti,hl,+,,,
ta12,apos foet,hl,+,,,
ta12,arct spec ies,hl,+,,,
ta12,asar euro euro,hl,2a,,,
ta12,athy fili,hl,+,,,
ta12,brac sylv,hl,2a,,,
ta12,brom bene,hl,r,,,
ta12,camp trac,hl,+,,,
ta12,card trif,hl,1,,,
ta12,care alba,hl,r,,,
ta12,care digi,hl,+,,,
ta12,care sylv,hl,1,,,
ta12,chae hirs,hl,2a,,,
ta12,circ inte,hl,+,,,
ta12,cirs oler,hl,+,,,
ta12,clem vita,hl,+,,,
ta12,cory avel,hl,+,,,
ta12,dact macu slat,hl,r,,,
ta12,daph meze,hl,+,,,
ta12,desc cesp,hl,+,,,
ta12,dryo borr,hl,+,,,
ta12,dryo cart,hl,1,,,
ta12,dryo dila,hl,+,,,
ta12,dryo fili,hl,+,,,
ta12,eupa cann,hl,+,,,
ta12,fest giga,hl,+,,,
ta12,frag vesc,hl,+,,,
ta12,frax exce,hl,2a,,,
ta12,gale mont,hl,+,,,
ta12,gali odor,hl,r,,,
ta12,geum urba,hl,+,,,
ta12,hepa nobi,hl,+,,,
ta12,hord euro,hl,+,,,
ta12,knau maxi,hl,r,,,
ta12,loni xylo,hl,+,,,
ta12,lysi nemo,hl,+,,,
ta12,merc pere,hl,1,,,
ta12,oxal acet,hl,+,,,
ta12,pari quad,hl,+,,,
ta12,peta albu,hl,1,,,
ta12,peta hybr,hl,+,,,
ta12,phyt spic spic,hl,+,,,
ta12,pice abie,hl,+,,,
ta12,poly mult,hl,+,,,
ta12,prim elat,hl,+,,,
ta12,pulm offi,hl,+,,,
ta12,ranu lanu,hl,+,,,
ta12,rham cath,hl,r,,,
ta12,salv glut,hl,2a,,,
ta12,samb nigr,hl,r,,,
ta12,sene ovat ovat,hl,r,,,
ta12,stac sylv,hl,+,,,
ta12,ulmu glab,hl,+,,,
ta12,viol reic,hl,+,,,
ta12,acer pseu,sl1,+,,,
ta12,cory avel,sl1,2b,,,
ta12,alnu inca,sl2,+,,,
ta12,cory avel,sl2,1,,,
ta12,loni xylo,sl2,+,,,
ta12,pice abie,sl2,r,,,
ta12,frax exce,tl1,2a,,,
ta12,acer pseu,tl2,2b,,,
ta12,alnu inca,tl2,2b,,,
ta12,frax exce,tl2,2a,,,
ta12,pice abie,tl2,2a,,,
ta12,acer pseu,tl3,1,,,
ta12,cory avel,tl3,3,,,
ta12,fagu sylv,tl3,+,,,
ta12,frax exce,tl3,1,,,
ta12,pice abie,tl3,1,,,
ta12,ulmu glab,tl3,1,,,
