plot,abbr,layer,cover,voucher,comment,history
ub01,abie alba,hl,+,,,
ub01,acer pseu,hl,+,,,
ub01,aden alpi,hl,+,,,
ub01,ajug rept,hl,r,,,
ub01,amel oval,hl,+,,,
ub01,apos foet,hl,1,,,
ub01,aspl ruta,hl,r,,,
ub01,bell mich,hl,+,,,
ub01,buph sali,hl,+,,,
ub01,cala vari,hl,3,,,
ub01,card defl viri,hl,+,,,
ub01,care alba,hl,3,,,
ub01,care digi,hl,r,,,
ub01,care flac,hl,+,,,
ub01,ceph long,hl,r,,,
ub01,ceph rubr,hl,r,,,
ub01,clem vita,hl,+,,,
ub01,conv maja maja,hl,r,,,
ub01,cycl purp,hl,+,,,
ub01,daph meze,hl,+,,,
ub01,eupa cann,hl,+,,,
ub01,euph amyg amyg,hl,+,,,
ub01,euph dulc,hl,+,,,
ub01,fagu sylv,hl,+,,,
ub01,frag vesc,hl,+,,,
ub01,fran alnu,hl,r,,,
ub01,frax exce,hl,+,,,
ub01,gali anis,hl,+,,,
ub01,gali moll,hl,+,cf.,,
ub01,gali sylv,hl,+,,,
ub01,hepa nobi,hl,+,,,
ub01,hier bifi,hl,+,,,
ub01,hier muro,hl,r,,,
ub01,knau maxi,hl,+,,,
ub01,ligu vulg,hl,r,,,
ub01,lili mart,hl,+,,,
ub01,loni alpi,hl,+,,,
ub01,loni xylo,hl,+,,,
ub01,maia bifo,hl,r,,,
ub01,mela sylv,hl,+,,,
ub01,meli nuta,hl,1,,,
ub01,merc pere,hl,+,,,
ub01,orig vulg,hl,2m,,,
ub01,pice abie,hl,+,,,
ub01,pimp majo majo,hl,+,,,
ub01,poly cham,hl,1,,,
ub01,poly vert,hl,r,,,
ub01,pote caul,hl,r,,,
ub01,pren purp,hl,+,,,
ub01,ranu nemo,hl,r,,,
ub01,rham saxa saxa,hl,r,,,
ub01,rosa pend,hl,r,,,
ub01,sene ovat ovat,hl,+,,,
ub01,sesl caer,hl,+,,,
ub01,soli virg virg,hl,+,,,
ub01,sorb aria,hl,+,,,
ub01,sorb aucu aucu,hl,+,,,
ub01,vacc myrt,hl,+,,,
ub01,vale trip,hl,+,,,
ub01,vinc hiru,hl,r,,,
ub01,viol coll,hl,+,2015-0051,,
ub01,viol reic,hl,+,,,
ub01,cten moll slat,ml,+,,,
ub01,tort tort,ml,2a,,,
ub01,abie alba,tl1,2a,,,
ub01,fagu sylv,tl1,3,,,
ub01,abie alba,tl2,2b,,,
ub01,acer plat,tl2,+,,,
ub01,fagu sylv,tl2,1,,,
ub01,pinu sylv,tl2,1,,,
ub02,abie alba,hl,r,,,
ub02,acer pseu,hl,+,,,
ub02,amel oval,hl,+,,,
ub02,aspl ruta,hl,+,,,
ub02,aspl tric quad,hl,+,,,
ub02,buph sali,hl,2a,,,
ub02,cala vari,hl,2a,,,
ub02,camp rotu,hl,r,,,
ub02,camp trac,hl,+,,,
ub02,card defl viri,hl,2a,,,
ub02,care alba,hl,1,,,
ub02,care digi,hl,+,,,
ub02,care mont,hl,+,,,
ub02,care orni orni,hl,r,,,
ub02,ceph long,hl,+,,,
ub02,clem vita,hl,+,,,
ub02,clin alpi alpi,hl,+,,,
ub02,conv maja maja,hl,+,,,
ub02,corn sang slat,hl,+,,,
ub02,cyan mont,hl,+,,,
ub02,cycl purp,hl,+,,,
ub02,epip atro,hl,+,,,
ub02,epip hell slat,hl,+,,,
ub02,euph amyg amyg,hl,+,,,
ub02,frag vesc,hl,1,,,
ub02,fran alnu,hl,r,,,
ub02,frax exce,hl,+,,,
ub02,gali anis,hl,+,,,
ub02,gali sylv,hl,+,,,
ub02,gera robe,hl,+,,,
ub02,hede heli,hl,r,,,
ub02,hepa nobi,hl,+,,,
ub02,hier bifi,hl,+,,,
ub02,hier muro,hl,+,,,
ub02,lact mura,hl,+,,,
ub02,lase lati lati,hl,+,,,
ub02,lase sile sile,hl,+,,,
ub02,ligu vulg,hl,+,,,
ub02,loni alpi,hl,r,,,
ub02,loni xylo,hl,r,,,
ub02,mela sylv,hl,r,,,
ub02,meli nuta,hl,+,,,
ub02,moeh musc,hl,r,,,
ub02,orig vulg,hl,+,,,
ub02,pimp majo majo,hl,+,,,
ub02,poly cham,hl,+,,,
ub02,poly odor,hl,+,,,
ub02,pren purp,hl,+,,,
ub02,ranu nemo,hl,+,,,
ub02,rham cath,hl,+,,,
ub02,rosa pend,hl,+,,,
ub02,salv glut,hl,+,,,
ub02,scab colu,hl,+,S. lucida × columbaria,,
ub02,scab luci luci,hl,r,,,
ub02,sene ovat ovat,hl,r,,,
ub02,sesl caer,hl,+,,,
ub02,sile nuta nuta,hl,+,,,
ub02,soli virg virg,hl,+,,,
ub02,sorb aria,hl,+,,,
ub02,sorb aucu aucu,hl,+,,,
ub02,stap pinn,hl,1,,,
ub02,vale trip,hl,+,,,
ub02,vibu lant,hl,+,,,
ub02,vinc hiru,hl,2a,,,
ub02,viol coll,hl,1,,,
ub02,viol hirt,hl,+,cf.,,
ub02,viol reic,hl,+,,,
ub02,amel oval,sl,r,,,
ub02,clem vita,sl,+,,,
ub02,cory avel,sl,1,,,
ub02,frax exce,sl,1,,,
ub02,ligu vulg,sl,1,,,
ub02,pice abie,sl,+,,,
ub02,rham cath,sl,+,,,
ub02,rosa cani,sl,+,,,
ub02,sorb aria,sl,+,,,
ub02,stap pinn,sl,+,,,
ub02,tili plat,sl,+,,,
ub02,pinu sylv,tl1,1,,,
ub02,frax exce,tl2,2b,,,
ub02,pice abie,tl2,2a,,,
ub02,tili plat,tl2,3,,,
ub03,acer pseu,hl,+,,,
ub03,amel oval,hl,+,,,
ub03,asar euro euro,hl,r,,,
ub03,aspl tric quad,hl,+,,,
ub03,berb vulg,hl,r,,,
ub03,buph sali,hl,1,,,
ub03,cala vari,hl,2b,,,
ub03,camp rapu rapu,hl,+,,,
ub03,camp trac,hl,+,,,
ub03,card defl viri,hl,1,,,
ub03,care alba,hl,1,,,
ub03,care humi,hl,r,,,
ub03,care mont,hl,+,,,
ub03,ceph long,hl,+,,,
ub03,clem vita,hl,+,,,
ub03,clin alpi alpi,hl,+,,,
ub03,corn sang slat,hl,+,,,
ub03,cycl purp,hl,+,,,
ub03,daph meze,hl,+,,,
ub03,epip atro,hl,+,,,
ub03,epip hell slat,hl,+,,,
ub03,eupa cann,hl,+,,,
ub03,euph amyg amyg,hl,+,,,
ub03,euph cypa,hl,+,,,
ub03,frag vesc,hl,+,,,
ub03,fran alnu,hl,+,,,
ub03,frax exce,hl,+,,,
ub03,gali anis,hl,+,,,
ub03,gali sylv,hl,+,,,
ub03,hede heli,hl,+,,,
