plot,abbr,layer,cover,voucher,comment,history
uf01,aspl ×pos,hl,r,,,
uf01,aspl adul,hl,1,,,
uf01,aspl viri,hl,r,,,
uf01,athy fili,hl,r,,,
uf01,aven flex flex,hl,+,,,
uf01,cala vari,hl,r,,,
uf01,hupe sela,hl,r,,,
uf01,phyt beto,hl,r,,,
uf01,pren purp,hl,r,,,
uf01,rhod ferr,hl,r,,,
uf01,colo calc,ml,+,,det. C Schröck,
uf01,fiss dubi,ml,+,,det. C Schröck,
uf01,frul tama,ml,+,,det. C Schröck,
uf01,isot alop,ml,+,,det. C Schröck,
uf01,leio coll,ml,+,,det. C Schröck,
uf01,oxys tenu,ml,+,,det. C Schröck,
uf01,plat jung,ml,+,,det. C Schröck,
uf01,tort tort,ml,+,,det. C Schröck,
uf02,aspl viri,hl,+,,,
uf02,cala vari,hl,r,,,
uf02,camp coch,hl,r,,,
uf02,luzu luzu ides,hl,r,,,
uf02,phyt beto,hl,r,,,
uf02,poly vulg,hl,r,,,
uf02,brac glar glar,ml,+,,det. C Schröck,
uf02,colo calc,ml,+,,det. C Schröck,
uf02,fiss dubi,ml,+,,det. C Schröck,
uf02,frul tama,ml,+,,det. C Schröck,
uf02,leio coll,ml,+,,det. C Schröck,
uf02,tort tort,ml,+,,det. C Schröck,
