plot,abbr,layer,cover,voucher,comment,history
od05,carp betu,hl,r,,,
od05,orob spec ies,hl,r,,,
od05,quer robu,hl,r,,,
od05,ranu nemo,hl,r,,,
od05,trag prat prat,hl,r,,,
od05,viol hirt,hl,r,,,
od06,anth odor,hl,1,,,
od06,care cary,hl,1,,,
od06,gali albu,hl,1,,,
od06,holc lana,hl,1,,,
od06,luzu camp,hl,1,,,
od06,secu vari,hl,1,,,
od06,brom erec,hl,4,,,
od06,acer pseu,hl,+,,,
od06,acer pseu,sl,+,,,
od06,achi mill aggr,hl,+,,,
od06,ajug rept,hl,+,,,
od06,arab hirs,hl,+,,,
od06,aren serp,hl,+,,,
od06,beto offi offi,hl,+,,,
od06,brac pinn,hl,+,,,
od06,briz medi,hl,+,,,
od06,camp rotu,hl,+,,,
od06,care flac,hl,+,,,
od06,care poly,hl,+,,,
od06,cera holo,hl,+,,,
od06,dact glom glom,hl,+,,,
od06,erig annu slat,hl,+,,,
od06,frag vesc,hl,+,,,
od06,lath prat prat,hl,+,,,
od06,moli caer aggr,hl,+,,,
od06,myos arve arve,hl,+,,,
od06,poa angu,hl,+,2014-0109,,
od06,ranu acri acri,hl,+,,,
od06,ranu bulb,hl,+,,,
od06,ranu nemo,hl,+,,,
od06,sang mino mino,hl,+,,,
od06,sile vulg vulg,hl,+,,,
od06,soli cana,hl,+,,,
od06,thym pule pule,hl,+,,,
od06,trif prat prat,hl,+,,,
od06,tris flav flav,hl,+,,,
od06,vici crac,hl,+,,,
od06,arrh elat,hl,2a,,,
od06,fest rubr slat,hl,2a,,,
od06,orig vulg,hl,2b,,,
od06,cirs vulg,hl,r,,,
od06,knau arve arve,hl,r,,,
od06,prun aviu slat,hl,r,,,
od06,salv prat prat,hl,r,,,
od07,care digi,hl,1,,,
od07,frax exce,hl,1,,,
od07,ligu vulg,hl,1,,,
od07,prun aviu slat,hl,1,,,
od07,quer robu,tl1,3,,,
od07,carp betu,tl2,4,,,
od07,acer plat,hl,+,,,
od07,acer plat,sl,+,,,
od07,acer pseu,hl,+,,,
od07,acta spic,hl,+,,,
od07,aego poda,hl,+,,,
od07,ajug rept,hl,+,,,
od07,alli vine,hl,+,,,
od07,care mont,hl,+,,,
od07,carp betu,sl,+,,,
od07,colc autu,hl,+,,,
od07,conv maja maja,hl,+,,,
od07,crat mono,hl,+,,,
od07,fagu sylv,hl,+,,,
od07,frax exce,sl,+,,,
od07,gage lute,hl,+,,,
od07,hede heli,hl,+,,,
od07,ligu vulg,sl,+,,,
od07,list ovat,hl,+,,,
od07,loni xylo,sl,+,,,
od07,meli nuta,hl,+,,,
od07,phyt spic,hl,+,,,
od07,poly form,ml,+,,,
od07,quer robu,hl,+,,,
od07,rosa arve,hl,+,,,
od07,samb nigr,hl,+,,,
od07,samb nigr,sl,+,,,
od07,tara sect rude,hl,+,,,
od07,tili cord,hl,+,,,
od07,vibu opul,hl,+,,,
od07,carp betu,tl1,2a,,,
od07,hepa nobi,hl,2a,,,
od07,lili mart,hl,2a,,,
od07,anem nemo,hl,2b,,,
od07,gale mont,hl,2b,,,
od07,carp betu,hl,2m,,,
od07,abie alba,hl,r,,,
od07,jugl regi,hl,r,,,
od07,maho aqui,hl,r,,,
od07,moli caer aggr,hl,r,,,
od07,vibu rhyt,hl,r,,,
od08,acer plat,sl,1,,,
od08,apos foet,hl,1,,,
od08,frax exce,sl,1,,,
od08,gale mont,hl,1,,,
od08,hede heli,hl,1,,,
od08,ligu vulg,hl,1,,,
od08,ligu vulg,sl,1,,,
od08,carp betu,tl2,3,,,
od08,quer robu,tl1,3,,,
od08,acer plat,hl,+,,,
od08,acer pseu,hl,+,,,
od08,acer pseu,sl,+,,,
od08,ajug rept,hl,+,,,
od08,alli vine,hl,+,,,
od08,brac sylv,hl,+,,,
od08,camp rapu rapu,hl,+,,,
od08,care digi,hl,+,,,
od08,carp betu,sl,+,,,
od08,corn sang slat,hl,+,,,
od08,cory avel,hl,+,,,
od08,cory avel,sl,+,,,
od08,coto diva,sl,+,,,
od08,crat laev laev,hl,+,,,
od08,crat laev laev,sl,+,,,
od08,crat mono,hl,+,,,
od08,crat mono,sl,+,,,
od08,euph dulc,hl,+,,,
od08,fagu sylv,hl,+,,,
od08,fest giga,hl,+,,,
od08,frag vesc,hl,+,,,
od08,geum urba,hl,+,,,
od08,jugl regi,hl,+,,,
od08,jugl regi,sl,+,,,
od08,loni xylo,hl,+,,,
od08,loni xylo,sl,+,,,
od08,meli nuta,hl,+,,,
od08,moli caer aggr,hl,+,M. arundinacea,,
od08,phyt spic,hl,+,,,
od08,prun aviu slat,hl,+,,,
od08,prun aviu slat,sl,+,,,
od08,quer robu,hl,+,,,
od08,rosa arve,hl,+,,,
od08,sorb aucu aucu,hl,+,,,
od08,symp tube slat,hl,+,,,
od08,tili cord,hl,+,,,
od08,tili cord,sl,+,,,
od08,vibu opul,hl,+,,,
od08,viol reic,hl,+,,,
od08,viol rivi,hl,+,,,
od08,care mont,hl,2a,,,
od08,frax exce,hl,2a,,,
od08,lili mart,hl,2a,,,
od08,anem nemo,hl,2b,,,
od08,fagu sylv,tl1,2b,,,
od08,hepa nobi,hl,2b,,,
od08,tili cord,tl1,2b,,,
od08,carp betu,hl,2m,,,
od08,abie alba,hl,r,,,
od08,ceph dama,hl,r,,,
od08,luzu pilo,hl,r,,,
od08,maho aqui,hl,r,,,
od08,prim veri veri,hl,r,,,
od08,ribe spic,hl,r,cf.,,
od09,achi mill aggr,hl,1,,,
od09,fest rubr slat,hl,1,2014-0107,,
od09,gali albu,hl,1,,,
od09,homa pube pube,hl,1,,,
od09,vero cham cham,hl,1,,,
od09,brac pinn,hl,3,,,
od09,brom erec,hl,4,,,
od09,arab hirs,hl,+,,,
od09,camp glom,hl,+,,,
od09,camp rotu,hl,+,,,
od09,care cary,hl,+,,,
od09,cent jace jace,hl,+,,,
od09,corn sang slat,hl,+,,,
od09,dact glom glom,hl,+,,,
od09,frax exce,hl,+,,,
od09,knau arve arve,hl,+,,,
od09,lath prat prat,hl,+,,,
od09,leon hisp slat,hl,+,,,
od09,lotu corn,hl,+,,,
od09,medi lupu,hl,+,,,
od09,orig vulg,hl,+,,,
od09,plan lanc,hl,+,,,
od09,poa angu,hl,+,2014-0106,,
od09,ranu bulb,hl,+,,,
od09,ranu nemo,hl,+,,,
od09,thym pule pule,hl,+,,,
od09,trif prat prat,hl,+,,,
od09,vici crac,hl,+,,,
od09,arrh elat,hl,2a,,,
od09,beto offi offi,hl,2a,,,
od09,salv prat prat,hl,2b,,,
od09,coto hori,hl,r,,,
od09,past sati sati,hl,r,,,
