plot;abbr;layer;cover;voucher;comment;history
st01;achi mill aggr;hl;+;;;
st01;alli lusi;hl;2a;;;
st01;anth vuln slat;hl;+;;;
st01;arab aren;hl;+;;;
st01;arrh elat;hl;+;;;
st01;arte camp;hl;+;;;
st01;aspl ruta;hl;+;;;
st01;aspl tric slat;hl;+;2012-0021;;
st01;aspl viri;hl;+;;;
st01;briz medi;hl;1;;;
st01;cala vari;hl;1;;;
st01;card defl viri;hl;1;;;
st01;care cary;hl;2m;;;
st01;care flac;hl;1;;;
st01;care orni orni;hl;1;;;
st01;clin alpi alpi;hl;+;;;
st01;echi vulg;hl;+;;;
st01;euph sali;hl;r;;;
st01;fest rubr aggr;hl;1;;;
st01;fest stri sulc;hl;2a;2012-0022;;
st01;frag vesc;hl;+;;;
st01;gali albu;hl;+;;;
st01;gent vern vern;hl;r;;;
st01;gera robe;hl;r;;;
st01;gyps repe;hl;2b;;;
st01;hipp como;hl;+;;;
st01;knau arve arve;hl;+;;;
st01;lase lati lati;hl;1;;;
st01;leon hisp slat;hl;+;;;
st01;lotu corn;hl;+;;;
st01;meli nuta;hl;+;;;
st01;moli caer aggr;hl;2a;;;
st01;phyt orbi;hl;+;;;
st01;plan medi;hl;+;;;
st01;pote cran;hl;+;;;
st01;pote erec;hl;+;;;
st01;prun vulg;hl;1;;;
st01;ranu acri acri;hl;+;;;
st01;saxi pani;hl;2a;;;
st01;scab colu;hl;1;;;
st01;sedu albu;hl;1;;;
st01;sesl caer;hl;2b;;;
st01;thym prae poly;hl;2b;2012-0019;;
st01;trif mont mont;hl;1;;;
st01;trif prat prat;hl;+;;;
st01;vinc hiru;hl;+;;;
st01;viol rupe;hl;+;2012-0020;cf.;
