plot;cov;t1cov;t2cov;scov;hcov;mcov;htl1;htl2;hsl;hhl1;hhl2;plsx;plsy;expo;slope;rock;bare;stones;date;latitude;longitude;accuracy;alliance;association;soil;comment;location;observer
stbm01;98;75;40;25;30;10;25;7;5;0,7;0,05;16;16;F;0;0;2;0;2022-05-10;;;;;;;;;T. Eberl
stbm02;100;0;0;0;99;3;0;0;0;0,8;0,1;4;4;F;0;0;1;0;2022-05-10;;;;;;;;;T. Eberl
stbm03;98;0;0;0;98;2;0;0;0;0,6;0,1;4;4;F;0;0;2;0;2022-05-10;;;;;;;;;T. Eberl
stbm04;98;0;0;0;97;2;0;0;0;0,6;0,1;4;4;F;0;0;2;0;2022-05-10;;;;;;;;;T. Eberl
stbm05;98;0;0;0;98;1;0;0;0;0,8;0,15;16;1;F;0;0;2;0;2022-05-20;;;;;;;;;T. Eberl
stbm06;99;0;0;0;99;1;0;0;0;0,9;0,15;4;4;F;0;0;1;0;2022-05-20;;;;;;;;;T. Eberl
stbm07;99;0;0;0;99;1;0;0;0;0,9;0,15;4;4;F;0;0;1;0;2022-05-20;;;;;;;;;T. Eberl
stbm08;98;0;0;0;98;1;0;0;0;0,9;0,15;4;4;F;0;0;2;0;2022-05-20;;;;;;;;;T. Eberl
stbm09;99;0;0;0;99;1;0;0;0;0,95;0,1;4;4;F;0;0;1;0;2022-05-20;;;;;;;;;T. Eberl
