plot,abbr,layer,cover,voucher,comment,history
stbm01,abie alba,hl,r,,,
stbm01,acer plat,hl,r,,,
stbm01,acer pseu,hl,r,,,
stbm01,acer pseu,tl2,1,,,
stbm01,ajug rept,hl,1,,,
stbm01,alli peti,hl,+,,,
stbm01,anem nemo,hl,2b,,,
stbm01,arun dioi,hl,r,,,
stbm01,athy fili,hl,+,,,
stbm01,brac sylv,hl,1,,,
stbm01,care acut rmis,hl,r,,,
stbm01,care elat,hl,1,,,
stbm01,care sylv,hl,r,,,
stbm01,care umbr,hl,r,x,,
stbm01,crat mono,hl,+,,,
stbm01,crat mono,sl,1,,,
stbm01,desc cesp,hl,1,,,
stbm01,dryo fili,hl,r,,,
stbm01,euon euro,hl,+,,,
stbm01,fili ulma,hl,+,,,
stbm01,frax exce,hl,+,,,
stbm01,gale arge,hl,1,,,
stbm01,geum urba,hl,+,,,
stbm01,glec hede,hl,1,,,
stbm01,ilex aqui,hl,r,,,
stbm01,ilex aqui,sl,+,,,
stbm01,ligu vulg,hl,+,,,
stbm01,luzu pilo,hl,+,,,
stbm01,moli caer,hl,+,,,
stbm01,pice abie,tl1,2a,,,
stbm01,popu trem,hl,+,,,
stbm01,popu trem,tl1,4,,,
stbm01,prun padu padu,hl,1,,,
stbm01,prun padu padu,sl,2b,,,
stbm01,prun padu padu,tl2,3,,,
stbm01,quer robu,tl1,2a,,,
stbm01,rham cath,hl,+,,,
stbm01,rubu sect rubu,hl,+,,,
stbm01,sorb aucu aucu,hl,+,,,
stbm01,vale dioi dioi,hl,1,,,
stbm01,vibu opul,hl,1,,,
stbm02,achi mill aggr,hl,1,,,
stbm02,alch spec ies,hl,r,,,
stbm02,alop prat,hl,2a,,,
stbm02,anth odor,hl,1,,,
stbm02,arrh elat,hl,+,,,
stbm02,bell pere,hl,1,,,
stbm02,caru carv,hl,1,,,
stbm02,cent jace jace,hl,+,,,
stbm02,cera holo,hl,+,,,
stbm02,crep bien,hl,+,,,
stbm02,cyno cris,hl,1,,,
stbm02,dact glom glom,hl,1,,,
stbm02,fest prat prat,hl,2a,,,
stbm02,fest rubr,hl,1,,,
stbm02,gali albu,hl,+,,,
stbm02,hera spho spho,hl,2a,,,
stbm02,holc lana,hl,+,,,
stbm02,leuc ircu,hl,+,,,
stbm02,loli pere,hl,1,,,
stbm02,pers bist,hl,1,,,
stbm02,phle prat,hl,1,,,
stbm02,pimp majo majo,hl,1,,,
stbm02,plan lanc,hl,2b,,,
stbm02,poa prat,hl,1,,,
stbm02,pote anse anse,hl,r,,,
stbm02,prun vulg,hl,+,,,
stbm02,ranu acri acri,hl,2a,,,
stbm02,ranu repe,hl,+,,,
stbm02,rume acet osa,hl,+,,,
stbm02,tara sect rude,hl,1,,,
stbm02,trif prat prat,hl,2a,,,
stbm02,trif repe repe,hl,1,,,
stbm02,tris flav flav,hl,2a,,,
stbm02,vero cham cham,hl,+,,,
stbm02,vero serp serp,hl,+,,,
stbm02,vici crac,hl,r,,,
stbm03,ajug rept,hl,+,,,
stbm03,anth odor,hl,2a,,,
stbm03,bell pere,hl,1,,,
stbm03,care sylv,hl,+,,,
stbm03,caru carv,hl,+,,,
stbm03,cent jace jace,hl,2a,,,
stbm03,cera holo,hl,+,,,
stbm03,crep bien,hl,+,,,
stbm03,cyno cris,hl,+,,,
stbm03,dact glom glom,hl,1,,,
stbm03,fest prat prat,hl,2b,,,
stbm03,fest rubr,hl,2a,,,
stbm03,gali albu,hl,+,,,
stbm03,hera spho spho,hl,1,,,
stbm03,leon hisp hisp,hl,2a,,,
stbm03,leuc ircu,hl,2a,,,
stbm03,luzu camp,hl,r,,,
stbm03,pimp majo majo,hl,2a,,,
stbm03,plan lanc,hl,2a,,,
stbm03,plan majo slat,hl,r,,,
stbm03,poa prat,hl,2a,,,
stbm03,poa triv,hl,+,,,
stbm03,prun vulg,hl,1,,,
stbm03,ranu acri acri,hl,1,,,
stbm03,ranu repe,hl,+,,,
stbm03,rume acet osa,hl,+,,,
stbm03,tara sect rude,hl,1,,,
stbm03,trag orie,hl,2a,,,
stbm03,trif prat prat,hl,1,,,
stbm03,trif repe repe,hl,+,,,
stbm03,tris flav flav,hl,2a,,,
stbm03,vero cham cham,hl,+,,,
stbm03,vici crac,hl,+,,,
stbm04,ajug rept,hl,+,,,
stbm04,anth odor,hl,2a,,,
stbm04,beto offi offi,hl,1,,,
stbm04,card prat,hl,r,,,
stbm04,care cary,hl,+,,,
stbm04,care flac,hl,+,,,
stbm04,care pani,hl,+,,,
stbm04,care sylv,hl,1,,,
stbm04,care umbr,hl,+,,,
stbm04,cent jace jace,hl,1,,,
stbm04,cera holo,hl,+,,,
stbm04,crep bien,hl,+,,,
stbm04,cyno cris,hl,+,,,
stbm04,dact glom glom,hl,2a,,,
stbm04,fest prat prat,hl,2a,,,
stbm04,fest rubr,hl,2a,,,
stbm04,fili ulma,hl,+,,,
stbm04,gali albu,hl,1,,,
stbm04,glec hede,hl,+,,,
stbm04,homa pube pube,hl,1,,,
stbm04,lath prat prat,hl,+,,,
stbm04,leon hisp hisp,hl,1,,,
stbm04,lotu corn,hl,+,,,
stbm04,pers bist,hl,+,,,
stbm04,phle prat,hl,+,,,
stbm04,plan lanc,hl,1,,,
stbm04,poa prat,hl,2a,,,
stbm04,prun vulg,hl,+,,,
stbm04,ranu acri acri,hl,1,,,
stbm04,ranu repe,hl,+,,,
stbm04,rume acet osa,hl,+,,,
stbm04,tara sect rude,hl,+,,,
stbm04,trag orie,hl,2a,,,
stbm04,trif prat prat,hl,1,,,
stbm04,trif repe repe,hl,+,,,
stbm04,tris flav flav,hl,1,,,
stbm05,achi mill aggr,hl,+,,,
stbm05,agro capi,hl,1,,,
stbm05,alch spec ies,hl,+,,,
stbm05,alop prat,hl,+,,,
stbm05,anem nemo,hl,r,,,
stbm05,anth odor,hl,+,,,
stbm05,arrh elat,hl,+,,,
stbm05,bell pere,hl,+,,,
stbm05,beto offi offi,hl,r,,,
stbm05,care hirt,hl,+,,,
stbm05,care pall,hl,+,,,
stbm05,care spic,hl,r,x,,
stbm05,care sylv,hl,+,,,
stbm05,cent jace jace,hl,+,,,
stbm05,dact glom glom,hl,+,,,
stbm05,fest prat prat,hl,2b,,,
stbm05,fest rubr,hl,1,,,
stbm05,fili ulma,hl,r,,,
stbm05,gali albu,hl,+,,,
stbm05,glec hede,hl,+,,,
stbm05,hera spho spho,hl,+,,,
stbm05,holc lana,hl,+,,,
stbm05,homa pube pube,hl,+,,,
stbm05,junc tenu,hl,r,,,
stbm05,leon hisp hisp,hl,2a,,,
stbm05,leuc ircu,hl,+,,,
stbm05,luzu camp,hl,+,,,
stbm05,lysi numm,hl,r,,,
stbm05,medi lupu,hl,+,,,
stbm05,pers bist,hl,+,,,
stbm05,pimp majo majo,hl,1,,,
stbm05,plan lanc,hl,2b,,,
stbm05,poa prat,hl,1,,,
stbm05,poa triv,hl,+,,,
stbm05,pote rept,hl,r,,,
stbm05,prun vulg,hl,1,,,
stbm05,ranu acri acri,hl,1,,,
stbm05,ranu repe,hl,1,,,
stbm05,rume acet osa,hl,+,,,
stbm05,sile dioi,hl,r,,,
stbm05,trag orie,hl,r,,,
stbm05,trif prat prat,hl,2a,,,
stbm05,trif repe repe,hl,+,,,
stbm05,tris flav flav,hl,2a,,,
stbm05,vero cham cham,hl,+,,,
stbm05,vici crac,hl,+,,,
stbm06,ajug rept,hl,+,,,
stbm06,anth odor,hl,1,,,
stbm06,arrh elat,hl,+,,,
stbm06,bell pere,hl,1,,,
stbm06,camp patu patu,hl,r,,,
stbm06,care spic,hl,r,,vgl. stbm05,
stbm06,care sylv,hl,+,,,
stbm06,caru carv,hl,+,,,
stbm06,cent jace jace,hl,1,,,
stbm06,cera holo,hl,2m,,,
stbm06,crep bien,hl,+,,,
stbm06,cyno cris,hl,+,,,
stbm06,dact glom glom,hl,2a,,,
stbm06,fest prat prat,hl,2b,,,
stbm06,fest rubr,hl,2a,,,
stbm06,gali albu,hl,1,,,
stbm06,hera spho spho,hl,1,,,
stbm06,holc lana,hl,+,,,
stbm06,homa pube pube,hl,+,,,
stbm06,leon hisp hisp,hl,1,,,
stbm06,leuc ircu,hl,1,,,
stbm06,lysi numm,hl,+,,,
stbm06,medi lupu,hl,+,,,
stbm06,pimp majo majo,hl,1,,,
stbm06,plan lanc,hl,2a,,,
stbm06,poa prat,hl,1,,,
stbm06,poa triv,hl,+,,,
stbm06,prun vulg,hl,1,?2a,,
stbm06,ranu acri acri,hl,1,,,
stbm06,ranu repe,hl,+,,,
stbm06,rume acet osa,hl,+,,,
stbm06,tara sect rude,hl,+,,,
stbm06,trag orie,hl,1,,,
stbm06,trif prat prat,hl,2a,,,
stbm06,trif repe repe,hl,1,,,
stbm06,tris flav flav,hl,2b,,,
stbm06,vero cham cham,hl,+,,,
stbm06,vici crac,hl,+,,,
stbm07,achi mill aggr,hl,+,,,
stbm07,ajug rept,hl,+,,,
stbm07,anth odor,hl,+,,,
stbm07,arrh elat,hl,+,,,
stbm07,bell pere,hl,1,,,
stbm07,care sylv,hl,+,,,
stbm07,caru carv,hl,+,,,
stbm07,cent jace jace,hl,1,,,
stbm07,cera holo,hl,2m,,,
stbm07,crep bien,hl,+,,,
stbm07,cyno cris,hl,+,,,
stbm07,dact glom glom,hl,2a,,,
stbm07,fest prat prat,hl,2b,,,
stbm07,fest rubr,hl,2a,,,
stbm07,gali albu,hl,+,,,
stbm07,hera spho spho,hl,1,,,
stbm07,homa pube pube,hl,+,,,
stbm07,leon hisp hisp,hl,+,,,
stbm07,leuc ircu,hl,2a,,,
stbm07,pimp majo majo,hl,1,,,
stbm07,plan lanc,hl,2a,,,
stbm07,poa prat,hl,1,,,
stbm07,poa triv,hl,1,,,
stbm07,prun vulg,hl,2b,,,
stbm07,ranu acri acri,hl,1,,,
stbm07,ranu repe,hl,1,,,
stbm07,rume acet osa,hl,+,,,
stbm07,tara sect rude,hl,+,,,
stbm07,trag orie,hl,+,,,
stbm07,trif prat prat,hl,2b,,,
stbm07,trif repe repe,hl,+,,,
stbm07,tris flav flav,hl,1,,,
stbm07,vero cham cham,hl,+,,,
stbm07,vici crac,hl,+,,,
stbm08,achi mill aggr,hl,+,,,
stbm08,ajug rept,hl,+,,,
stbm08,anem nemo,hl,r,,,
stbm08,anth odor,hl,+,,,
stbm08,anth sylv,hl,r,,,
stbm08,arrh elat,hl,1,,,
stbm08,bell pere,hl,1,,,
stbm08,care sylv,hl,+,,,
stbm08,caru carv,hl,1,,,
stbm08,cent jace jace,hl,+,,,
stbm08,cera holo,hl,2m,,,
stbm08,crep bien,hl,+,,,
stbm08,dact glom glom,hl,1,,,
stbm08,fest prat prat,hl,2a,,,
stbm08,fest rubr,hl,2b,,,
stbm08,gali albu,hl,+,,,
stbm08,glec hede,hl,+,,,
stbm08,hera spho spho,hl,2a,,,
stbm08,holc lana,hl,+,,,
stbm08,homa pube pube,hl,+,,,
stbm08,lath prat prat,hl,r,,,
stbm08,leon hisp hisp,hl,1,,,
stbm08,leuc ircu,hl,1,,,
stbm08,lysi numm,hl,+,,,
stbm08,medi lupu,hl,+,,,
stbm08,pimp majo majo,hl,1,,,
stbm08,plan lanc,hl,1,,,
stbm08,poa prat,hl,1,,,
stbm08,poa triv,hl,+,,,
stbm08,prun vulg,hl,2a,,,
stbm08,ranu acri acri,hl,+,,,
stbm08,rume acet osa,hl,+,,,
stbm08,tara sect rude,hl,+,,,
stbm08,trag orie,hl,1,,,
stbm08,trif prat prat,hl,2b,,,
stbm08,trif repe repe,hl,+,,,
stbm08,tris flav flav,hl,2a,,,
stbm08,vero cham cham,hl,+,,,
stbm08,vici crac,hl,+,,,
stbm09,achi mill aggr,hl,+,,,
stbm09,agro capi,hl,1,,,
stbm09,ajug rept,hl,+,,,
stbm09,anth odor,hl,+,,,
stbm09,arrh elat,hl,1,,,
stbm09,bell pere,hl,1,,,
stbm09,care sylv,hl,+,,,
stbm09,cent jace jace,hl,+,,,
stbm09,cera holo,hl,2m,,,
stbm09,crep bien,hl,+,,,
stbm09,dact glom glom,hl,2a,,,
stbm09,fest prat prat,hl,2b,,,
stbm09,fest rubr,hl,1,,,
stbm09,gali albu,hl,+,,,
stbm09,hera spho spho,hl,2a,,,
stbm09,holc lana,hl,+,,,
stbm09,homa pube pube,hl,+,,,
stbm09,leon hisp hisp,hl,+,,,
stbm09,leuc ircu,hl,1,,,
stbm09,lysi numm,hl,+,,,
stbm09,medi lupu,hl,+,,,
stbm09,pimp majo majo,hl,1,,,
stbm09,plan lanc,hl,2a,,,
stbm09,poa prat,hl,1,,,
stbm09,poa triv,hl,+,,,
stbm09,prun vulg,hl,2b,,,
stbm09,ranu acri acri,hl,+,,,
stbm09,ranu repe,hl,+,,,
stbm09,rume acet osa,hl,+,,,
stbm09,tara sect rude,hl,2a,,,
stbm09,trag orie,hl,+,,,
stbm09,trif prat prat,hl,2a,,,
stbm09,trif repe repe,hl,+,,,
stbm09,tris flav flav,hl,2a,,,
stbm09,vero cham cham,hl,+,,,
stbm09,vici crac,hl,+,,,
